ChEMBL ID,Receptor,Species,Purchasable,No. records,Assay type,Min.,Average,Max.,Unit,Mol. weight,Rot. Bonds,H don,H acc,LogP,Smiles,,,,,
16718917,180939,0,None,2290,3,Human,9.5,pEC50,=,9.5,Functional,Agonistactivityathuman5HT6receptorexpressedinHEK293FcellsassessedasstimulationofcAMPlevelafter30minsbyHTRFassayInhibitionofratadrenergicalpha1receptorAgonistactivityathuman5HT6receptorexpressedinHEK293FcellsassessedasstimulationofcAMPlevelafter30minsbyHTRFassayInhibitionofratadrenergicalpha1receptor,ChEMBL,412,6,1,4,5.0,CC1=C(CCN(C)C)c2cc(NS(=O)(=O)c3csc4ccccc34)ccc2C1,10.1021/jm8009469
CHEMBL477650,180939,0,None,2290,3,Human,9.5,pEC50,=,9.5,Functional,Agonistactivityathuman5HT6receptorexpressedinHEK293FcellsassessedasstimulationofcAMPlevelafter30minsbyHTRFassayInhibitionofratadrenergicalpha1receptorAgonistactivityathuman5HT6receptorexpressedinHEK293FcellsassessedasstimulationofcAMPlevelafter30minsbyHTRFassayInhibitionofratadrenergicalpha1receptor,ChEMBL,412,6,1,4,5.0,CC1=C(CCN(C)C)c2cc(NS(=O)(=O)c3csc4ccccc34)ccc2C1,10.1021/jm8009469
16718920,188915,0,None,-,1,Human,9.5,pEC50,=,9.5,Functional,Agonistactivityathuman5HT6receptorexpressedinHEK293FcellsassessedasstimulationofcAMPlevelafter30minsbyHTRFassayInhibitionofratadrenergicalpha1receptorAgonistactivityathuman5HT6receptorexpressedinHEK293FcellsassessedasstimulationofcAMPlevelafter30minsbyHTRFassayInhibitionofratadrenergicalpha1receptor,ChEMBL,422,6,1,6,3.7,CN(C)CCC1=CCc2ccc(NS(=O)(=O)c3c(Cl)nc4sccn34)cc21,10.1021/jm8009469
CHEMBL515307,188915,0,None,-,1,Human,9.5,pEC50,=,9.5,Functional,Agonistactivityathuman5HT6receptorexpressedinHEK293FcellsassessedasstimulationofcAMPlevelafter30minsbyHTRFassayInhibitionofratadrenergicalpha1receptorAgonistactivityathuman5HT6receptorexpressedinHEK293FcellsassessedasstimulationofcAMPlevelafter30minsbyHTRFassayInhibitionofratadrenergicalpha1receptor,ChEMBL,422,6,1,6,3.7,CN(C)CCC1=CCc2ccc(NS(=O)(=O)c3c(Cl)nc4sccn34)cc21,10.1021/jm8009469
71459954,78690,0,None,-,1,Human,9.4,pEC50,=,9.4,Functional,Agonistactivityat5HT6receptorAgonistactivityat5HT6receptor,ChEMBL,495,6,3,3,4.0,O=S(=O)(Cc1ccccc1I)Nc1ccc2[nH]cc(C[C@H]3CCCN3)c2c1,10.1016/j.bmc.2009.08.006
CHEMBL2113386,78690,0,None,-,1,Human,9.4,pEC50,=,9.4,Functional,Agonistactivityat5HT6receptorAgonistactivityat5HT6receptor,ChEMBL,495,6,3,3,4.0,O=S(=O)(Cc1ccccc1I)Nc1ccc2[nH]cc(C[C@H]3CCCN3)c2c1,10.1016/j.bmc.2009.08.006
71459954,78690,0,None,-,1,Human,9.4,pEC50,=,9.4,Functional,EffectiveagonistconcentrationincAMPreleaseassayinHeLacellsexpressinghuman5-hydroxytryptamine6receptorEffectiveagonistconcentrationincAMPreleaseassayinHeLacellsexpressinghuman5-hydroxytryptamine6receptor,ChEMBL,495,6,3,3,4.0,O=S(=O)(Cc1ccccc1I)Nc1ccc2[nH]cc(C[C@H]3CCCN3)c2c1,10.1021/jm049243i
CHEMBL2113386,78690,0,None,-,1,Human,9.4,pEC50,=,9.4,Functional,EffectiveagonistconcentrationincAMPreleaseassayinHeLacellsexpressinghuman5-hydroxytryptamine6receptorEffectiveagonistconcentrationincAMPreleaseassayinHeLacellsexpressinghuman5-hydroxytryptamine6receptor,ChEMBL,495,6,3,3,4.0,O=S(=O)(Cc1ccccc1I)Nc1ccc2[nH]cc(C[C@H]3CCCN3)c2c1,10.1021/jm049243i
11234629,197882,0,None,-,1,Human,9.1,pEC50,=,9.1,Functional,EffectiveagonistconcentrationincAMPreleaseassayinHeLacellsexpressinghuman5-hydroxytryptamine6receptorEffectiveagonistconcentrationincAMPreleaseassayinHeLacellsexpressinghuman5-hydroxytryptamine6receptor,ChEMBL,388,5,2,5,3.2,Cc1noc(C)c1S(=O)(=O)Nc1ccc2[nH]cc(C[C@H]3CCCN3C)c2c1,10.1021/jm049243i
CHEMBL609741,197882,0,None,-,1,Human,9.1,pEC50,=,9.1,Functional,EffectiveagonistconcentrationincAMPreleaseassayinHeLacellsexpressinghuman5-hydroxytryptamine6receptorEffectiveagonistconcentrationincAMPreleaseassayinHeLacellsexpressinghuman5-hydroxytryptamine6receptor,ChEMBL,388,5,2,5,3.2,Cc1noc(C)c1S(=O)(=O)Nc1ccc2[nH]cc(C[C@H]3CCCN3C)c2c1,10.1021/jm049243i
16112801,180349,0,None,1258,2,Human,9.1,pEC50,=,9.1,Functional,Agonistactivityathuman5HT6receptorexpressedinHEK293FcellsassessedasstimulationofcAMPlevelafter30minsbyHTRFassayInhibitionofratadrenergicalpha1receptorAgonistactivityathuman5HT6receptorexpressedinHEK293FcellsassessedasstimulationofcAMPlevelafter30minsbyHTRFassayInhibitionofratadrenergicalpha1receptor,ChEMBL,436,6,1,6,4.1,CC1=C(CCN(C)C)c2cc(NS(=O)(=O)c3c(Cl)nc4sccn34)ccc2C1,10.1021/jm8009469
CHEMBL476006,180349,0,None,1258,2,Human,9.1,pEC50,=,9.1,Functional,Agonistactivityathuman5HT6receptorexpressedinHEK293FcellsassessedasstimulationofcAMPlevelafter30minsbyHTRFassayInhibitionofratadrenergicalpha1receptorAgonistactivityathuman5HT6receptorexpressedinHEK293FcellsassessedasstimulationofcAMPlevelafter30minsbyHTRFassayInhibitionofratadrenergicalpha1receptor,ChEMBL,436,6,1,6,4.1,CC1=C(CCN(C)C)c2cc(NS(=O)(=O)c3c(Cl)nc4sccn34)ccc2C1,10.1021/jm8009469
11463428,197421,0,None,-,1,Human,9.0,pEC50,=,9,Functional,EffectiveagonistconcentrationincAMPreleaseassayinHeLacellsexpressinghuman5-hydroxytryptamine6receptorEffectiveagonistconcentrationincAMPreleaseassayinHeLacellsexpressinghuman5-hydroxytryptamine6receptor,ChEMBL,389,5,3,3,3.9,O=S(=O)(Nc1ccc2[nH]cc(C[C@H]3CCCN3)c2c1)c1cccc(Cl)c1,10.1021/jm049243i
CHEMBL606639,197421,0,None,-,1,Human,9.0,pEC50,=,9,Functional,EffectiveagonistconcentrationincAMPreleaseassayinHeLacellsexpressinghuman5-hydroxytryptamine6receptorEffectiveagonistconcentrationincAMPreleaseassayinHeLacellsexpressinghuman5-hydroxytryptamine6receptor,ChEMBL,389,5,3,3,3.9,O=S(=O)(Nc1ccc2[nH]cc(C[C@H]3CCCN3)c2c1)c1cccc(Cl)c1,10.1021/jm049243i
11200511,197399,0,None,-,1,Human,9.0,pEC50,=,9.0,Functional,EffectiveagonistconcentrationincAMPreleaseassayinHeLacellsexpressinghuman5-hydroxytryptamine6receptorEffectiveagonistconcentrationincAMPreleaseassayinHeLacellsexpressinghuman5-hydroxytryptamine6receptor,ChEMBL,403,5,2,3,4.3,CN1CCC[C@@H]1Cc1c[nH]c2ccc(NS(=O)(=O)c3ccccc3Cl)cc12,10.1021/jm049243i
CHEMBL606547,197399,0,None,-,1,Human,9.0,pEC50,=,9.0,Functional,EffectiveagonistconcentrationincAMPreleaseassayinHeLacellsexpressinghuman5-hydroxytryptamine6receptorEffectiveagonistconcentrationincAMPreleaseassayinHeLacellsexpressinghuman5-hydroxytryptamine6receptor,ChEMBL,403,5,2,3,4.3,CN1CCC[C@@H]1Cc1c[nH]c2ccc(NS(=O)(=O)c3ccccc3Cl)cc12,10.1021/jm049243i
11280663,197913,0,None,-,1,Human,9.0,pEC50,=,9.0,Functional,EffectiveagonistconcentrationincAMPreleaseassayinHeLacellsexpressinghuman5-hydroxytryptamine6receptorEffectiveagonistconcentrationincAMPreleaseassayinHeLacellsexpressinghuman5-hydroxytryptamine6receptor,ChEMBL,387,5,2,3,3.7,CN1CCC[C@@H]1Cc1c[nH]c2ccc(NS(=O)(=O)c3ccc(F)cc3)cc12,10.1021/jm049243i
CHEMBL609995,197913,0,None,-,1,Human,9.0,pEC50,=,9.0,Functional,EffectiveagonistconcentrationincAMPreleaseassayinHeLacellsexpressinghuman5-hydroxytryptamine6receptorEffectiveagonistconcentrationincAMPreleaseassayinHeLacellsexpressinghuman5-hydroxytryptamine6receptor,ChEMBL,387,5,2,3,3.7,CN1CCC[C@@H]1Cc1c[nH]c2ccc(NS(=O)(=O)c3ccc(F)cc3)cc12,10.1021/jm049243i
11223004,197883,0,None,-,1,Human,8.9,pEC50,=,8.9,Functional,EffectiveagonistconcentrationincAMPreleaseassayinHeLacellsexpressinghuman5-hydroxytryptamine6receptorEffectiveagonistconcentrationincAMPreleaseassayinHeLacellsexpressinghuman5-hydroxytryptamine6receptor,ChEMBL,389,5,3,3,3.9,O=S(=O)(Nc1ccc2[nH]cc(C[C@H]3CCCN3)c2c1)c1ccccc1Cl,10.1021/jm049243i
CHEMBL609742,197883,0,None,-,1,Human,8.9,pEC50,=,8.9,Functional,EffectiveagonistconcentrationincAMPreleaseassayinHeLacellsexpressinghuman5-hydroxytryptamine6receptorEffectiveagonistconcentrationincAMPreleaseassayinHeLacellsexpressinghuman5-hydroxytryptamine6receptor,ChEMBL,389,5,3,3,3.9,O=S(=O)(Nc1ccc2[nH]cc(C[C@H]3CCCN3)c2c1)c1ccccc1Cl,10.1021/jm049243i
11749539,197910,0,None,-,1,Human,8.9,pEC50,=,8.9,Functional,EffectiveagonistconcentrationincAMPreleaseassayinHeLacellsexpressinghuman5-hydroxytryptamine6receptorEffectiveagonistconcentrationincAMPreleaseassayinHeLacellsexpressinghuman5-hydroxytryptamine6receptor,ChEMBL,387,5,2,3,3.7,CN1CCC[C@@H]1Cc1c[nH]c2ccc(NS(=O)(=O)c3ccccc3F)cc12,10.1021/jm049243i
CHEMBL609992,197910,0,None,-,1,Human,8.9,pEC50,=,8.9,Functional,EffectiveagonistconcentrationincAMPreleaseassayinHeLacellsexpressinghuman5-hydroxytryptamine6receptorEffectiveagonistconcentrationincAMPreleaseassayinHeLacellsexpressinghuman5-hydroxytryptamine6receptor,ChEMBL,387,5,2,3,3.7,CN1CCC[C@@H]1Cc1c[nH]c2ccc(NS(=O)(=O)c3ccccc3F)cc12,10.1021/jm049243i
11451904,197963,0,None,-,1,Human,8.9,pEC50,=,8.9,Functional,EffectiveagonistconcentrationincAMPreleaseassayinHeLacellsexpressinghuman5-hydroxytryptamine6receptorEffectiveagonistconcentrationincAMPreleaseassayinHeLacellsexpressinghuman5-hydroxytryptamine6receptor,ChEMBL,383,5,2,3,3.9,Cc1ccc(S(=O)(=O)Nc2ccc3[nH]cc(C[C@H]4CCCN4C)c3c2)cc1,10.1021/jm049243i
CHEMBL610254,197963,0,None,-,1,Human,8.9,pEC50,=,8.9,Functional,EffectiveagonistconcentrationincAMPreleaseassayinHeLacellsexpressinghuman5-hydroxytryptamine6receptorEffectiveagonistconcentrationincAMPreleaseassayinHeLacellsexpressinghuman5-hydroxytryptamine6receptor,ChEMBL,383,5,2,3,3.9,Cc1ccc(S(=O)(=O)Nc2ccc3[nH]cc(C[C@H]4CCCN4C)c3c2)cc1,10.1021/jm049243i
11210467,197878,0,None,-,1,Human,8.9,pEC50,=,8.9,Functional,EffectiveagonistconcentrationincAMPreleaseassayinHeLacellsexpressinghuman5-hydroxytryptamine6receptorEffectiveagonistconcentrationincAMPreleaseassayinHeLacellsexpressinghuman5-hydroxytryptamine6receptor,ChEMBL,355,5,3,3,3.3,O=S(=O)(Nc1ccc2[nH]cc(C[C@H]3CCCN3)c2c1)c1ccccc1,10.1021/jm049243i
CHEMBL609737,197878,0,None,-,1,Human,8.9,pEC50,=,8.9,Functional,EffectiveagonistconcentrationincAMPreleaseassayinHeLacellsexpressinghuman5-hydroxytryptamine6receptorEffectiveagonistconcentrationincAMPreleaseassayinHeLacellsexpressinghuman5-hydroxytryptamine6receptor,ChEMBL,355,5,3,3,3.3,O=S(=O)(Nc1ccc2[nH]cc(C[C@H]3CCCN3)c2c1)c1ccccc1,10.1021/jm049243i
11384146,197402,0,None,-,1,Human,8.8,pEC50,=,8.8,Functional,EffectiveagonistconcentrationincAMPreleaseassayinHeLacellsexpressinghuman5-hydroxytryptamine6receptorEffectiveagonistconcentrationincAMPreleaseassayinHeLacellsexpressinghuman5-hydroxytryptamine6receptor,ChEMBL,403,5,2,3,4.3,CN1CCC[C@@H]1Cc1c[nH]c2ccc(NS(=O)(=O)c3cccc(Cl)c3)cc12,10.1021/jm049243i
CHEMBL606556,197402,0,None,-,1,Human,8.8,pEC50,=,8.8,Functional,EffectiveagonistconcentrationincAMPreleaseassayinHeLacellsexpressinghuman5-hydroxytryptamine6receptorEffectiveagonistconcentrationincAMPreleaseassayinHeLacellsexpressinghuman5-hydroxytryptamine6receptor,ChEMBL,403,5,2,3,4.3,CN1CCC[C@@H]1Cc1c[nH]c2ccc(NS(=O)(=O)c3cccc(Cl)c3)cc12,10.1021/jm049243i
44403084,71326,0,None,-,1,Human,7.0,pEC50,=,7.0,Functional,EffectiveconcentrationforcAMPproductioninHeLacellsexpressinghuman5-HT6receptorsEffectiveconcentrationforcAMPproductioninHeLacellsexpressinghuman5-HT6receptors,ChEMBL,438,4,0,5,4.3,CN1CCC[C@@H]1Cc1cn(S(=O)(=O)c2ccc(Br)s2)c2ccccc12,10.1016/j.bmcl.2005.07.028
CHEMBL196622,71326,0,None,-,1,Human,7.0,pEC50,=,7.0,Functional,EffectiveconcentrationforcAMPproductioninHeLacellsexpressinghuman5-HT6receptorsEffectiveconcentrationforcAMPproductioninHeLacellsexpressinghuman5-HT6receptors,ChEMBL,438,4,0,5,4.3,CN1CCC[C@@H]1Cc1cn(S(=O)(=O)c2ccc(Br)s2)c2ccccc12,10.1016/j.bmcl.2005.07.028
23655289,88175,0,None,-,1,Human,7.0,pEC50,=,7.0,Functional,Agonistactivityathuman5HT6receptorexpressedinHeLacellsassessedascAMPproductionAgonistactivityathuman5HT6receptorexpressedinHeLacellsassessedascAMPproduction,ChEMBL,334,4,1,4,3.0,NCCc1cn(S(=O)(=O)c2cccc(Cl)c2)c2ccccc12,10.1021/jm070521y
CHEMBL235986,88175,0,None,-,1,Human,7.0,pEC50,=,7.0,Functional,Agonistactivityathuman5HT6receptorexpressedinHeLacellsassessedascAMPproductionAgonistactivityathuman5HT6receptorexpressedinHeLacellsassessedascAMPproduction,ChEMBL,334,4,1,4,3.0,NCCc1cn(S(=O)(=O)c2cccc(Cl)c2)c2ccccc12,10.1021/jm070521y
45484384,194543,0,None,-,1,Human,7.0,pEC50,=,7.0,Functional,Agonistactivityathumancloned5HT6receptorexpressedinHeLacellsassessedasinductionofadenylylcyclaseactivitybyRIAAgonistactivityathumancloned5HT6receptorexpressedinHeLacellsassessedasinductionofadenylylcyclaseactivitybyRIA,ChEMBL,369,4,1,5,2.8,NCCn1cc(S(=O)(=O)c2cccc(C(F)(F)F)c2)c2cccnc21,10.1016/j.bmc.2009.05.055
CHEMBL584049,194543,0,None,-,1,Human,7.0,pEC50,=,7.0,Functional,Agonistactivityathumancloned5HT6receptorexpressedinHeLacellsassessedasinductionofadenylylcyclaseactivitybyRIAAgonistactivityathumancloned5HT6receptorexpressedinHeLacellsassessedasinductionofadenylylcyclaseactivitybyRIA,ChEMBL,369,4,1,5,2.8,NCCn1cc(S(=O)(=O)c2cccc(C(F)(F)F)c2)c2cccnc21,10.1016/j.bmc.2009.05.055
3245407,47798,22,None,1,6,Human,6.0,pEC50,=,6.0,Functional,Partialagonistactivityathuman5HT6receptorexpressedinBHKcellsassessedasstimulationofcAMPproductionafter45minutesPartialagonistactivityathuman5HT6receptorexpressedinBHKcellsassessedasstimulationofcAMPproductionafter45minutes,ChEMBL,212,1,2,1,2.9,Cc1[nH]c2ccccc2c1C1=CCNCC1,10.1016/j.ejmech.2013.03.006
CHEMBL1550957,47798,22,None,1,6,Human,6.0,pEC50,=,6.0,Functional,Partialagonistactivityathuman5HT6receptorexpressedinBHKcellsassessedasstimulationofcAMPproductionafter45minutesPartialagonistactivityathuman5HT6receptorexpressedinBHKcellsassessedasstimulationofcAMPproductionafter45minutes,ChEMBL,212,1,2,1,2.9,Cc1[nH]c2ccccc2c1C1=CCNCC1,10.1016/j.ejmech.2013.03.006
45484333,192495,0,None,-,1,Human,6.9,pEC50,=,6.9,Functional,Agonistactivityathumancloned5HT6receptorexpressedinHeLacellsassessedasinductionofadenylylcyclaseactivitybyRIAAgonistactivityathumancloned5HT6receptorexpressedinHeLacellsassessedasinductionofadenylylcyclaseactivitybyRIA,ChEMBL,409,5,0,8,2.8,CN(C)CCn1cc(S(=O)(=O)c2c(Cl)nc3sccn23)c2cccnc21,10.1016/j.bmc.2009.05.055
CHEMBL565724,192495,0,None,-,1,Human,6.9,pEC50,=,6.9,Functional,Agonistactivityathumancloned5HT6receptorexpressedinHeLacellsassessedasinductionofadenylylcyclaseactivitybyRIAAgonistactivityathumancloned5HT6receptorexpressedinHeLacellsassessedasinductionofadenylylcyclaseactivitybyRIA,ChEMBL,409,5,0,8,2.8,CN(C)CCn1cc(S(=O)(=O)c2c(Cl)nc3sccn23)c2cccnc21,10.1016/j.bmc.2009.05.055
46880707,8425,0,None,-,1,Human,6.9,pEC50,=,6.9,Functional,Agonistactivityathuman5-HT6receptorexpressedinhumanHeLacellsassessedaseffecton5HT-inducedintracellularcAMPlevelafter10minsbyradioimmunoassayAgonistactivityathuman5-HT6receptorexpressedinhumanHeLacellsassessedaseffecton5HT-inducedintracellularcAMPlevelafter10minsbyradioimmunoassay,ChEMBL,360,3,1,4,3.7,O=S(=O)(c1cccc(Cl)c1)c1cn(C2CCNC2)c2ccccc12,10.1016/j.bmcl.2010.01.073
CHEMBL1094370,8425,0,None,-,1,Human,6.9,pEC50,=,6.9,Functional,Agonistactivityathuman5-HT6receptorexpressedinhumanHeLacellsassessedaseffecton5HT-inducedintracellularcAMPlevelafter10minsbyradioimmunoassayAgonistactivityathuman5-HT6receptorexpressedinhumanHeLacellsassessedaseffecton5HT-inducedintracellularcAMPlevelafter10minsbyradioimmunoassay,ChEMBL,360,3,1,4,3.7,O=S(=O)(c1cccc(Cl)c1)c1cn(C2CCNC2)c2ccccc12,10.1016/j.bmcl.2010.01.073
11333554,96125,17,None,-64,3,Human,6.9,pEC50,=,6.9,Functional,Partialagonistactivityathuman5HT6receptorexpressedinBHKcellsassessedasstimulationofcAMPproductionafter45minutesPartialagonistactivityathuman5HT6receptorexpressedinBHKcellsassessedasstimulationofcAMPproductionafter45minutes,ChEMBL,223,1,2,2,2.4,N#Cc1ccc2[nH]cc(C3=CCNCC3)c2c1,10.1016/j.ejmech.2013.03.006
CHEMBL26379,96125,17,None,-64,3,Human,6.9,pEC50,=,6.9,Functional,Partialagonistactivityathuman5HT6receptorexpressedinBHKcellsassessedasstimulationofcAMPproductionafter45minutesPartialagonistactivityathuman5HT6receptorexpressedinBHKcellsassessedasstimulationofcAMPproductionafter45minutes,ChEMBL,223,1,2,2,2.4,N#Cc1ccc2[nH]cc(C3=CCNCC3)c2c1,10.1016/j.ejmech.2013.03.006
25208878,180321,0,None,77,2,Human,7.9,pEC50,=,7.9,Functional,Agonistactivityathuman5HT6receptorexpressedinHEK293FcellsassessedasstimulationofcAMPlevelafter30minsbyHTRFassayInhibitionofratadrenergicalpha1receptorAgonistactivityathuman5HT6receptorexpressedinHEK293FcellsassessedasstimulationofcAMPlevelafter30minsbyHTRFassayInhibitionofratadrenergicalpha1receptor,ChEMBL,406,6,1,3,4.9,CC1=C(CCN(C)C)c2cc(S(=O)(=O)Nc3cccc4ccccc34)ccc2C1,10.1021/jm8009469
CHEMBL475969,180321,0,None,77,2,Human,7.9,pEC50,=,7.9,Functional,Agonistactivityathuman5HT6receptorexpressedinHEK293FcellsassessedasstimulationofcAMPlevelafter30minsbyHTRFassayInhibitionofratadrenergicalpha1receptorAgonistactivityathuman5HT6receptorexpressedinHEK293FcellsassessedasstimulationofcAMPlevelafter30minsbyHTRFassayInhibitionofratadrenergicalpha1receptor,ChEMBL,406,6,1,3,4.9,CC1=C(CCN(C)C)c2cc(S(=O)(=O)Nc3cccc4ccccc34)ccc2C1,10.1021/jm8009469
23655287,88174,0,None,-,1,Human,6.8,pEC50,=,6.8,Functional,Agonistactivityathuman5HT6receptorexpressedinHeLacellsassessedascAMPproductionAgonistactivityathuman5HT6receptorexpressedinHeLacellsassessedascAMPproduction,ChEMBL,378,4,1,4,3.1,NCCc1cn(S(=O)(=O)c2ccccc2Br)c2ccccc12,10.1021/jm070521y
CHEMBL235985,88174,0,None,-,1,Human,6.8,pEC50,=,6.8,Functional,Agonistactivityathuman5HT6receptorexpressedinHeLacellsassessedascAMPproductionAgonistactivityathuman5HT6receptorexpressedinHeLacellsassessedascAMPproduction,ChEMBL,378,4,1,4,3.1,NCCc1cn(S(=O)(=O)c2ccccc2Br)c2ccccc12,10.1021/jm070521y
10067306,194542,0,None,8,4,Human,7.8,pEC50,=,7.8,Functional,Agonistactivityathumancloned5HT6receptorexpressedinHeLacellsassessedasinductionofadenylylcyclaseactivitybyRIAAgonistactivityathumancloned5HT6receptorexpressedinHeLacellsassessedasinductionofadenylylcyclaseactivitybyRIA,ChEMBL,363,5,0,5,3.1,CN(C)CCn1cc(S(=O)(=O)c2cccc(Cl)c2)c2cccnc21,10.1016/j.bmc.2009.05.055
CHEMBL584046,194542,0,None,8,4,Human,7.8,pEC50,=,7.8,Functional,Agonistactivityathumancloned5HT6receptorexpressedinHeLacellsassessedasinductionofadenylylcyclaseactivitybyRIAAgonistactivityathumancloned5HT6receptorexpressedinHeLacellsassessedasinductionofadenylylcyclaseactivitybyRIA,ChEMBL,363,5,0,5,3.1,CN(C)CCn1cc(S(=O)(=O)c2cccc(Cl)c2)c2cccnc21,10.1016/j.bmc.2009.05.055
45484307,192508,0,None,-,1,Human,6.8,pEC50,=,6.8,Functional,Agonistactivityathumancloned5HT6receptorexpressedinHeLacellsassessedasinductionofadenylylcyclaseactivitybyRIAAgonistactivityathumancloned5HT6receptorexpressedinHeLacellsassessedasinductionofadenylylcyclaseactivitybyRIA,ChEMBL,335,5,0,6,2.5,CN(C)CCn1cc(S(=O)(=O)c2cccs2)c2cccnc21,10.1016/j.bmc.2009.05.055
CHEMBL565753,192508,0,None,-,1,Human,6.8,pEC50,=,6.8,Functional,Agonistactivityathumancloned5HT6receptorexpressedinHeLacellsassessedasinductionofadenylylcyclaseactivitybyRIAAgonistactivityathumancloned5HT6receptorexpressedinHeLacellsassessedasinductionofadenylylcyclaseactivitybyRIA,ChEMBL,335,5,0,6,2.5,CN(C)CCn1cc(S(=O)(=O)c2cccs2)c2cccnc21,10.1016/j.bmc.2009.05.055
44403055,69431,0,None,-,1,Human,6.8,pEC50,=,6.8,Functional,EffectiveconcentrationforcAMPproductioninHeLacellsexpressinghuman5-HT6receptorsEffectiveconcentrationforcAMPproductioninHeLacellsexpressinghuman5-HT6receptors,ChEMBL,338,3,1,4,3.3,O=S(=O)(c1ccccc1)n1cc(C2=CCCNC2)c2ccccc21,10.1016/j.bmcl.2005.07.028
