ChEMBL ID,Receptor,Species,Purchasable,No. records,Assay type,Min.,Average,Max.,Unit,Mol. weight,Rot. Bonds,H don,H acc,LogP,Smiles,,,,,
5202,139,62,None,-14,27,Human,8.8,pEC50,=,8.8,Functional,Agonistactivityathuman5-HT2AreceptorexpressedinHEK293cellsassessedasincreaseincalciummobilizationbyFLIPRassayAgonistactivityathuman5-HT2AreceptorexpressedinHEK293cellsassessedasincreaseincalciummobilizationbyFLIPRassay,ChEMBL,176,2,3,2,1.4,NCCc1c[nH]c2c1cc(O)cc2,10.1016/j.bmcl.2013.03.066
CHEMBL39,139,62,None,-14,27,Human,8.8,pEC50,=,8.8,Functional,Agonistactivityathuman5-HT2AreceptorexpressedinHEK293cellsassessedasincreaseincalciummobilizationbyFLIPRassayAgonistactivityathuman5-HT2AreceptorexpressedinHEK293cellsassessedasincreaseincalciummobilizationbyFLIPRassay,ChEMBL,176,2,3,2,1.4,NCCc1c[nH]c2c1cc(O)cc2,10.1016/j.bmcl.2013.03.066
DB08839,139,62,None,-14,27,Human,8.8,pEC50,=,8.8,Functional,Agonistactivityathuman5-HT2AreceptorexpressedinHEK293cellsassessedasincreaseincalciummobilizationbyFLIPRassayAgonistactivityathuman5-HT2AreceptorexpressedinHEK293cellsassessedasincreaseincalciummobilizationbyFLIPRassay,ChEMBL,176,2,3,2,1.4,NCCc1c[nH]c2c1cc(O)cc2,10.1016/j.bmcl.2013.03.066
5,139,62,None,-14,27,Human,8.8,pEC50,=,8.8,Functional,Agonistactivityatserotonin5-HT2Areceptor(unknownorigin)expressedinHEK293cellsassessedasinductionofcalciumfluxafter60minsbycalcium4-dyebasedFLIPRassayAgonistactivityatserotonin5-HT2Areceptor(unknownorigin)expressedinHEK293cellsassessedasinductionofcalciumfluxafter60minsbycalcium4-dyebasedFLIPRassay,ChEMBL,176,2,3,2,1.4,NCCc1c[nH]c2c1cc(O)cc2,10.1021/acs.jmedchem.8b01096
5202,139,62,None,-14,27,Human,8.8,pEC50,=,8.8,Functional,Agonistactivityatserotonin5-HT2Areceptor(unknownorigin)expressedinHEK293cellsassessedasinductionofcalciumfluxafter60minsbycalcium4-dyebasedFLIPRassayAgonistactivityatserotonin5-HT2Areceptor(unknownorigin)expressedinHEK293cellsassessedasinductionofcalciumfluxafter60minsbycalcium4-dyebasedFLIPRassay,ChEMBL,176,2,3,2,1.4,NCCc1c[nH]c2c1cc(O)cc2,10.1021/acs.jmedchem.8b01096
CHEMBL39,139,62,None,-14,27,Human,8.8,pEC50,=,8.8,Functional,Agonistactivityatserotonin5-HT2Areceptor(unknownorigin)expressedinHEK293cellsassessedasinductionofcalciumfluxafter60minsbycalcium4-dyebasedFLIPRassayAgonistactivityatserotonin5-HT2Areceptor(unknownorigin)expressedinHEK293cellsassessedasinductionofcalciumfluxafter60minsbycalcium4-dyebasedFLIPRassay,ChEMBL,176,2,3,2,1.4,NCCc1c[nH]c2c1cc(O)cc2,10.1021/acs.jmedchem.8b01096
DB08839,139,62,None,-14,27,Human,8.8,pEC50,=,8.8,Functional,Agonistactivityatserotonin5-HT2Areceptor(unknownorigin)expressedinHEK293cellsassessedasinductionofcalciumfluxafter60minsbycalcium4-dyebasedFLIPRassayAgonistactivityatserotonin5-HT2Areceptor(unknownorigin)expressedinHEK293cellsassessedasinductionofcalciumfluxafter60minsbycalcium4-dyebasedFLIPRassay,ChEMBL,176,2,3,2,1.4,NCCc1c[nH]c2c1cc(O)cc2,10.1021/acs.jmedchem.8b01096
145,140,47,None,6,12,Human,8.8,pEC50,=,8.8,Functional,Agonistactivityat5HT2Areceptor(unknownorigin)expressedinHEK293cellsbyFLIPRcalciumfluxassayAgonistactivityat5HT2Areceptor(unknownorigin)expressedinHEK293cellsbyFLIPRcalciumfluxassay,ChEMBL,218,4,1,2,2.3,COc1ccc2c(c1)c(CCN(C)C)c[nH]2,10.1021/acsmedchemlett.1c00577
1832,140,47,None,6,12,Human,8.8,pEC50,=,8.8,Functional,Agonistactivityat5HT2Areceptor(unknownorigin)expressedinHEK293cellsbyFLIPRcalciumfluxassayAgonistactivityat5HT2Areceptor(unknownorigin)expressedinHEK293cellsbyFLIPRcalciumfluxassay,ChEMBL,218,4,1,2,2.3,COc1ccc2c(c1)c(CCN(C)C)c[nH]2,10.1021/acsmedchemlett.1c00577
CHEMBL7257,140,47,None,6,12,Human,8.8,pEC50,=,8.8,Functional,Agonistactivityat5HT2Areceptor(unknownorigin)expressedinHEK293cellsbyFLIPRcalciumfluxassayAgonistactivityat5HT2Areceptor(unknownorigin)expressedinHEK293cellsbyFLIPRcalciumfluxassay,ChEMBL,218,4,1,2,2.3,COc1ccc2c(c1)c(CCN(C)C)c[nH]2,10.1021/acsmedchemlett.1c00577
DB14010,140,47,None,6,12,Human,8.8,pEC50,=,8.8,Functional,Agonistactivityat5HT2Areceptor(unknownorigin)expressedinHEK293cellsbyFLIPRcalciumfluxassayAgonistactivityat5HT2Areceptor(unknownorigin)expressedinHEK293cellsbyFLIPRcalciumfluxassay,ChEMBL,218,4,1,2,2.3,COc1ccc2c(c1)c(CCN(C)C)c[nH]2,10.1021/acsmedchemlett.1c00577
5,139,62,None,-14,27,Human,8.7,pEC50,=,8.7,Functional,Agonistactivityathuman5-HT2AreceptorexpressedinHEK293cellsassessedascalciumfluxbyFLIPRassayAgonistactivityathuman5-HT2AreceptorexpressedinHEK293cellsassessedascalciumfluxbyFLIPRassay,ChEMBL,176,2,3,2,1.4,NCCc1c[nH]c2c1cc(O)cc2,10.1021/jm5019274
5202,139,62,None,-14,27,Human,8.7,pEC50,=,8.7,Functional,Agonistactivityathuman5-HT2AreceptorexpressedinHEK293cellsassessedascalciumfluxbyFLIPRassayAgonistactivityathuman5-HT2AreceptorexpressedinHEK293cellsassessedascalciumfluxbyFLIPRassay,ChEMBL,176,2,3,2,1.4,NCCc1c[nH]c2c1cc(O)cc2,10.1021/jm5019274
CHEMBL39,139,62,None,-14,27,Human,8.7,pEC50,=,8.7,Functional,Agonistactivityathuman5-HT2AreceptorexpressedinHEK293cellsassessedascalciumfluxbyFLIPRassayAgonistactivityathuman5-HT2AreceptorexpressedinHEK293cellsassessedascalciumfluxbyFLIPRassay,ChEMBL,176,2,3,2,1.4,NCCc1c[nH]c2c1cc(O)cc2,10.1021/jm5019274
DB08839,139,62,None,-14,27,Human,8.7,pEC50,=,8.7,Functional,Agonistactivityathuman5-HT2AreceptorexpressedinHEK293cellsassessedascalciumfluxbyFLIPRassayAgonistactivityathuman5-HT2AreceptorexpressedinHEK293cellsassessedascalciumfluxbyFLIPRassay,ChEMBL,176,2,3,2,1.4,NCCc1c[nH]c2c1cc(O)cc2,10.1021/jm5019274
439280,119400,100,None,-9,7,Human,8.7,pEC50,=,8.7,Functional,Agonistactivityatrecombinanthuman5HT2AreceptorexpressedinFlp-In-293cellsassessedascalciumfluxbyFLIPRassayAgonistactivityatrecombinanthuman5HT2AreceptorexpressedinFlp-In-293cellsassessedascalciumfluxbyFLIPRassay,ChEMBL,220,3,4,3,0.8,N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O,10.1021/acs.jmedchem.5b01153
6971044,119400,100,None,-9,7,Human,8.7,pEC50,=,8.7,Functional,Agonistactivityatrecombinanthuman5HT2AreceptorexpressedinFlp-In-293cellsassessedascalciumfluxbyFLIPRassayAgonistactivityatrecombinanthuman5HT2AreceptorexpressedinFlp-In-293cellsassessedascalciumfluxbyFLIPRassay,ChEMBL,220,3,4,3,0.8,N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O,10.1021/acs.jmedchem.5b01153
CHEMBL350221,119400,100,None,-9,7,Human,8.7,pEC50,=,8.7,Functional,Agonistactivityatrecombinanthuman5HT2AreceptorexpressedinFlp-In-293cellsassessedascalciumfluxbyFLIPRassayAgonistactivityatrecombinanthuman5HT2AreceptorexpressedinFlp-In-293cellsassessedascalciumfluxbyFLIPRassay,ChEMBL,220,3,4,3,0.8,N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O,10.1021/acs.jmedchem.5b01153
11695000,88556,0,None,-17,3,Human,8.0,pEC50,=,8,Functional,Agonistactivityat5-HT2AreceptorinHEK293Ecellsassessedaselevationofintracellularcalciumlevelmeasuredfor90secsbyFLIPRassayAgonistactivityat5-HT2AreceptorinHEK293Ecellsassessedaselevationofintracellularcalciumlevelmeasuredfor90secsbyFLIPRassay,ChEMBL,256,0,2,2,1.5,O=C1N[C@H]2CNC[C@@H]2c2cccc(C(F)(F)F)c21,10.1016/j.bmcl.2012.10.091
CHEMBL2337490,88556,0,None,-17,3,Human,8.0,pEC50,=,8,Functional,Agonistactivityat5-HT2AreceptorinHEK293Ecellsassessedaselevationofintracellularcalciumlevelmeasuredfor90secsbyFLIPRassayAgonistactivityat5-HT2AreceptorinHEK293Ecellsassessedaselevationofintracellularcalciumlevelmeasuredfor90secsbyFLIPRassay,ChEMBL,256,0,2,2,1.5,O=C1N[C@H]2CNC[C@@H]2c2cccc(C(F)(F)F)c21,10.1016/j.bmcl.2012.10.091
CHEMBL2365083,88556,0,None,-17,3,Human,8.0,pEC50,=,8,Functional,Agonistactivityat5-HT2AreceptorinHEK293Ecellsassessedaselevationofintracellularcalciumlevelmeasuredfor90secsbyFLIPRassayAgonistactivityat5-HT2AreceptorinHEK293Ecellsassessedaselevationofintracellularcalciumlevelmeasuredfor90secsbyFLIPRassay,ChEMBL,256,0,2,2,1.5,O=C1N[C@H]2CNC[C@@H]2c2cccc(C(F)(F)F)c21,10.1016/j.bmcl.2012.10.091
24773649,94298,0,None,-2,3,Human,8.0,pEC50,=,8,Functional,Agonistactivityathuman5HT2AreceptorexpressedinHEK293cellsassessedasintracellularIP3accumulationAgonistactivityathuman5HT2AreceptorexpressedinHEK293cellsassessedasintracellularIP3accumulation,ChEMBL,229,0,1,1,3.2,C[C@H]1CNCCc2cc(Cl)c(Cl)cc21,10.1021/jm0709034
CHEMBL253591,94298,0,None,-2,3,Human,8.0,pEC50,=,8,Functional,Agonistactivityathuman5HT2AreceptorexpressedinHEK293cellsassessedasintracellularIP3accumulationAgonistactivityathuman5HT2AreceptorexpressedinHEK293cellsassessedasintracellularIP3accumulation,ChEMBL,229,0,1,1,3.2,C[C@H]1CNCCc2cc(Cl)c(Cl)cc21,10.1021/jm0709034
122180957,121139,0,None,20,2,Human,8.0,pEC50,=,8.0,Functional,Partialagonistactivityathuman5-HT2AreceptorexpressedinhumantsA201cellsafter30minsbyinositolphosphateturnoverassayPartialagonistactivityathuman5-HT2AreceptorexpressedinhumantsA201cellsafter30minsbyinositolphosphateturnoverassay,ChEMBL,393,7,1,5,3.5,COc1cc(CCNCc2cccc3c2OCO3)c(OC)cc1Br,10.1016/j.bmc.2014.12.011
CHEMBL3589578,121139,0,None,20,2,Human,8.0,pEC50,=,8.0,Functional,Partialagonistactivityathuman5-HT2AreceptorexpressedinhumantsA201cellsafter30minsbyinositolphosphateturnoverassayPartialagonistactivityathuman5-HT2AreceptorexpressedinhumantsA201cellsafter30minsbyinositolphosphateturnoverassay,ChEMBL,393,7,1,5,3.5,COc1cc(CCNCc2cccc3c2OCO3)c(OC)cc1Br,10.1016/j.bmc.2014.12.011
10105208,62107,0,None,-15,3,Human,7.0,pEC50,=,7,Functional,Agonistactivityathuman5HT2AreceptorexpressedinHEK293cellsassessedasintracellularIP3accumulationAgonistactivityathuman5HT2AreceptorexpressedinHEK293cellsassessedasintracellularIP3accumulation,ChEMBL,229,0,1,1,3.0,CC1CNCCc2ccc(C(F)(F)F)cc21,10.1021/jm0709034
CHEMBL178124,62107,0,None,-15,3,Human,7.0,pEC50,=,7,Functional,Agonistactivityathuman5HT2AreceptorexpressedinHEK293cellsassessedasintracellularIP3accumulationAgonistactivityathuman5HT2AreceptorexpressedinHEK293cellsassessedasintracellularIP3accumulation,ChEMBL,229,0,1,1,3.0,CC1CNCCc2ccc(C(F)(F)F)cc21,10.1021/jm0709034
17954204,63541,16,None,-7,3,Human,7.0,pEC50,=,7,Functional,Agonistactivityathuman5HT2AreceptorexpressedinHEK293cellsassessedasintracellularIP3accumulationAgonistactivityathuman5HT2AreceptorexpressedinHEK293cellsassessedasintracellularIP3accumulation,ChEMBL,181,0,1,1,2.0,Clc1ccc2c(c1)CCNCC2,10.1021/jm0709034
