ChEMBL ID,Receptor,Species,Purchasable,No. records,Assay type,Min.,Average,Max.,Unit,Mol. weight,Rot. Bonds,H don,H acc,LogP,Smiles,,,,,
2765,924,14,None,-10,7,Human,6.9,pEC50,=,6.9,Functional,"Activationofrecombinanthumanadrenergic,alpha-1Dreceptorexpressedinrat-1fibroblastsassayedviacalciummobilizationthroughGqcoupledPLCpathwayActivationofrecombinanthumanadrenergic,alpha-1Dreceptorexpressedinrat-1fibroblastsassayedviacalciummobilizationthroughGqcoupledPLCpathway",ChEMBL,216,4,1,3,1.9,C1CN=C(N1)COc1ccccc1C1CC1,10.1016/s0960-894x(01)00764-8
515,924,14,None,-10,7,Human,6.9,pEC50,=,6.9,Functional,"Activationofrecombinanthumanadrenergic,alpha-1Dreceptorexpressedinrat-1fibroblastsassayedviacalciummobilizationthroughGqcoupledPLCpathwayActivationofrecombinanthumanadrenergic,alpha-1Dreceptorexpressedinrat-1fibroblastsassayedviacalciummobilizationthroughGqcoupledPLCpathway",ChEMBL,216,4,1,3,1.9,C1CN=C(N1)COc1ccccc1C1CC1,10.1016/s0960-894x(01)00764-8
CHEMBL13852,924,14,None,-10,7,Human,6.9,pEC50,=,6.9,Functional,"Activationofrecombinanthumanadrenergic,alpha-1Dreceptorexpressedinrat-1fibroblastsassayedviacalciummobilizationthroughGqcoupledPLCpathwayActivationofrecombinanthumanadrenergic,alpha-1Dreceptorexpressedinrat-1fibroblastsassayedviacalciummobilizationthroughGqcoupledPLCpathway",ChEMBL,216,4,1,3,1.9,C1CN=C(N1)COc1ccccc1C1CC1,10.1016/s0960-894x(01)00764-8
DB09202,924,14,None,-10,7,Human,6.9,pEC50,=,6.9,Functional,"Activationofrecombinanthumanadrenergic,alpha-1Dreceptorexpressedinrat-1fibroblastsassayedviacalciummobilizationthroughGqcoupledPLCpathwayActivationofrecombinanthumanadrenergic,alpha-1Dreceptorexpressedinrat-1fibroblastsassayedviacalciummobilizationthroughGqcoupledPLCpathway",ChEMBL,216,4,1,3,1.9,C1CN=C(N1)COc1ccccc1C1CC1,10.1016/s0960-894x(01)00764-8
22493263,97545,0,None,-100,3,Human,6.9,pEC50,=,6.9,Functional,"Agonismofrecombinanthumanalpha-1Dadrenergicreceptor,expressedinrat1fibroblastcellsAgonismofrecombinanthumanalpha-1Dadrenergicreceptor,expressedinrat1fibroblastcells",ChEMBL,270,5,2,6,1.4,CCn1ncnc1-c1ccccc1NCC1=NCCN1,10.1016/s0960-894x(03)00050-7
CHEMBL273316,97545,0,None,-100,3,Human,6.9,pEC50,=,6.9,Functional,"Agonismofrecombinanthumanalpha-1Dadrenergicreceptor,expressedinrat1fibroblastcellsAgonismofrecombinanthumanalpha-1Dadrenergicreceptor,expressedinrat1fibroblastcells",ChEMBL,270,5,2,6,1.4,CCn1ncnc1-c1ccccc1NCC1=NCCN1,10.1016/s0960-894x(03)00050-7
2765,924,14,None,-10,7,Human,6.9,pEC50,=,6.9,Functional,Invitroactivationofhumanalpha-1Dreceptorexpressedinrat-1fibroblastsviacalciumusingmobilizationthroughtheGqcoupledPLCpathwayasfunctionalassayInvitroactivationofhumanalpha-1Dreceptorexpressedinrat-1fibroblastsviacalciumusingmobilizationthroughtheGqcoupledPLCpathwayasfunctionalassay,ChEMBL,216,4,1,3,1.9,C1CN=C(N1)COc1ccccc1C1CC1,10.1016/s0960-894x(01)00822-8
515,924,14,None,-10,7,Human,6.9,pEC50,=,6.9,Functional,Invitroactivationofhumanalpha-1Dreceptorexpressedinrat-1fibroblastsviacalciumusingmobilizationthroughtheGqcoupledPLCpathwayasfunctionalassayInvitroactivationofhumanalpha-1Dreceptorexpressedinrat-1fibroblastsviacalciumusingmobilizationthroughtheGqcoupledPLCpathwayasfunctionalassay,ChEMBL,216,4,1,3,1.9,C1CN=C(N1)COc1ccccc1C1CC1,10.1016/s0960-894x(01)00822-8
CHEMBL13852,924,14,None,-10,7,Human,6.9,pEC50,=,6.9,Functional,Invitroactivationofhumanalpha-1Dreceptorexpressedinrat-1fibroblastsviacalciumusingmobilizationthroughtheGqcoupledPLCpathwayasfunctionalassayInvitroactivationofhumanalpha-1Dreceptorexpressedinrat-1fibroblastsviacalciumusingmobilizationthroughtheGqcoupledPLCpathwayasfunctionalassay,ChEMBL,216,4,1,3,1.9,C1CN=C(N1)COc1ccccc1C1CC1,10.1016/s0960-894x(01)00822-8
DB09202,924,14,None,-10,7,Human,6.9,pEC50,=,6.9,Functional,Invitroactivationofhumanalpha-1Dreceptorexpressedinrat-1fibroblastsviacalciumusingmobilizationthroughtheGqcoupledPLCpathwayasfunctionalassayInvitroactivationofhumanalpha-1Dreceptorexpressedinrat-1fibroblastsviacalciumusingmobilizationthroughtheGqcoupledPLCpathwayasfunctionalassay,ChEMBL,216,4,1,3,1.9,C1CN=C(N1)COc1ccccc1C1CC1,10.1016/s0960-894x(01)00822-8
2765,924,14,None,-10,7,Human,6.9,pEC50,=,6.9,Functional,Potencyagainstclonedhumanalpha1D-adrenoceptorexpressedinrat-1fibroblasts.Potencyagainstclonedhumanalpha1D-adrenoceptorexpressedinrat-1fibroblasts.,ChEMBL,216,4,1,3,1.9,C1CN=C(N1)COc1ccccc1C1CC1,10.1016/s0960-894x(01)00569-8
515,924,14,None,-10,7,Human,6.9,pEC50,=,6.9,Functional,Potencyagainstclonedhumanalpha1D-adrenoceptorexpressedinrat-1fibroblasts.Potencyagainstclonedhumanalpha1D-adrenoceptorexpressedinrat-1fibroblasts.,ChEMBL,216,4,1,3,1.9,C1CN=C(N1)COc1ccccc1C1CC1,10.1016/s0960-894x(01)00569-8
CHEMBL13852,924,14,None,-10,7,Human,6.9,pEC50,=,6.9,Functional,Potencyagainstclonedhumanalpha1D-adrenoceptorexpressedinrat-1fibroblasts.Potencyagainstclonedhumanalpha1D-adrenoceptorexpressedinrat-1fibroblasts.,ChEMBL,216,4,1,3,1.9,C1CN=C(N1)COc1ccccc1C1CC1,10.1016/s0960-894x(01)00569-8
DB09202,924,14,None,-10,7,Human,6.9,pEC50,=,6.9,Functional,Potencyagainstclonedhumanalpha1D-adrenoceptorexpressedinrat-1fibroblasts.Potencyagainstclonedhumanalpha1D-adrenoceptorexpressedinrat-1fibroblasts.,ChEMBL,216,4,1,3,1.9,C1CN=C(N1)COc1ccccc1C1CC1,10.1016/s0960-894x(01)00569-8
44449692,156303,0,None,-8,2,Human,5.9,pEC50,=,5.9,Functional,AgonistactivityathumanclonedadrenergicAlpha-1DreceptorexpressedinCHOcellsassessedascalciummobilizationbyFLIPRAgonistactivityathumanclonedadrenergicAlpha-1DreceptorexpressedinCHOcellsassessedascalciummobilizationbyFLIPR,ChEMBL,251,2,1,3,3.1,c1cc(-c2ncco2)c2c(c1)C(c1ncc[nH]1)CC2,10.1016/j.bmcl.2008.03.070
CHEMBL407308,156303,0,None,-8,2,Human,5.9,pEC50,=,5.9,Functional,AgonistactivityathumanclonedadrenergicAlpha-1DreceptorexpressedinCHOcellsassessedascalciummobilizationbyFLIPRAgonistactivityathumanclonedadrenergicAlpha-1DreceptorexpressedinCHOcellsassessedascalciummobilizationbyFLIPR,ChEMBL,251,2,1,3,3.1,c1cc(-c2ncco2)c2c(c1)C(c1ncc[nH]1)CC2,10.1016/j.bmcl.2008.03.070
44574075,171858,0,None,-72,2,Human,6.8,pEC50,=,6.8,Functional,AgonistactivityathumanadrenergicAlpha-1DreceptorexpressedinCHOcellsassessedascalciummobilizationbyFLIPRAgonistactivityathumanadrenergicAlpha-1DreceptorexpressedinCHOcellsassessedascalciummobilizationbyFLIPR,ChEMBL,251,2,0,4,2.9,c1ccc([C@@H]2Cc3nccn3C2)c(-c2ncco2)c1,10.1016/j.bmcl.2009.03.166
CHEMBL448802,171858,0,None,-72,2,Human,6.8,pEC50,=,6.8,Functional,AgonistactivityathumanadrenergicAlpha-1DreceptorexpressedinCHOcellsassessedascalciummobilizationbyFLIPRAgonistactivityathumanadrenergicAlpha-1DreceptorexpressedinCHOcellsassessedascalciummobilizationbyFLIPR,ChEMBL,251,2,0,4,2.9,c1ccc([C@@H]2Cc3nccn3C2)c(-c2ncco2)c1,10.1016/j.bmcl.2009.03.166
44362208,35167,1,None,-15,3,Human,7.8,pEC50,=,7.8,Functional,"Activationofrecombinanthumanadrenergic,alpha-1Dreceptorexpressedinrat-1fibroblastsassayedviacalciummobilizationthroughGqcoupledPLCpathwayActivationofrecombinanthumanadrenergic,alpha-1Dreceptorexpressedinrat-1fibroblastsassayedviacalciummobilizationthroughGqcoupledPLCpathway",ChEMBL,258,4,1,4,2.8,c1csc(-c2ccccc2OCC2=NCCN2)c1,10.1016/s0960-894x(01)00764-8
CHEMBL143801,35167,1,None,-15,3,Human,7.8,pEC50,=,7.8,Functional,"Activationofrecombinanthumanadrenergic,alpha-1Dreceptorexpressedinrat-1fibroblastsassayedviacalciummobilizationthroughGqcoupledPLCpathwayActivationofrecombinanthumanadrenergic,alpha-1Dreceptorexpressedinrat-1fibroblastsassayedviacalciummobilizationthroughGqcoupledPLCpathway",ChEMBL,258,4,1,4,2.8,c1csc(-c2ccccc2OCC2=NCCN2)c1,10.1016/s0960-894x(01)00764-8
9816515,62586,0,None,-5,3,Human,7.8,pEC50,=,7.8,Functional,"Agonismofrecombinanthumanalpha-1Dadrenergicreceptor,expressedinrat1fibroblastcellsAgonismofrecombinanthumanalpha-1Dadrenergicreceptor,expressedinrat1fibroblastcells",ChEMBL,255,4,2,5,1.5,Cn1ccc(-c2ccccc2NCC2=NCCN2)n1,10.1016/s0960-894x(03)00050-7
CHEMBL17856,62586,0,None,-5,3,Human,7.8,pEC50,=,7.8,Functional,"Agonismofrecombinanthumanalpha-1Dadrenergicreceptor,expressedinrat1fibroblastcellsAgonismofrecombinanthumanalpha-1Dadrenergicreceptor,expressedinrat1fibroblastcells",ChEMBL,255,4,2,5,1.5,Cn1ccc(-c2ccccc2NCC2=NCCN2)n1,10.1016/s0960-894x(03)00050-7
44329133,203318,0,None,-1,3,Human,7.8,pEC50,=,7.8,Functional,Potencyagainstclonedhumanalpha1D-adrenoceptorexpressedinrat-1fibroblasts.Potencyagainstclonedhumanalpha1D-adrenoceptorexpressedinrat-1fibroblasts.,ChEMBL,274,6,3,4,1.5,CC(C)CNC(=O)c1ccccc1NCC1=NCCN1,10.1016/s0960-894x(01)00569-8
CHEMBL95565,203318,0,None,-1,3,Human,7.8,pEC50,=,7.8,Functional,Potencyagainstclonedhumanalpha1D-adrenoceptorexpressedinrat-1fibroblasts.Potencyagainstclonedhumanalpha1D-adrenoceptorexpressedinrat-1fibroblasts.,ChEMBL,274,6,3,4,1.5,CC(C)CNC(=O)c1ccccc1NCC1=NCCN1,10.1016/s0960-894x(01)00569-8
44329796,203988,0,None,-1,3,Human,7.8,pEC50,=,7.8,Functional,Potencyagainstclonedhumanalpha1D-adrenoceptorexpressedinrat-1fibroblasts.Potencyagainstclonedhumanalpha1D-adrenoceptorexpressedinrat-1fibroblasts.,ChEMBL,275,7,2,5,2.1,CCCCOC(=O)c1ccccc1NCC1=NCCN1,10.1016/s0960-894x(01)00569-8
CHEMBL99559,203988,0,None,-1,3,Human,7.8,pEC50,=,7.8,Functional,Potencyagainstclonedhumanalpha1D-adrenoceptorexpressedinrat-1fibroblasts.Potencyagainstclonedhumanalpha1D-adrenoceptorexpressedinrat-1fibroblasts.,ChEMBL,275,7,2,5,2.1,CCCCOC(=O)c1ccccc1NCC1=NCCN1,10.1016/s0960-894x(01)00569-8
9795167,106914,0,None,-6,3,Human,6.8,pEC50,=,6.8,Functional,ActivationofhumanAlpha-1Dadrenergicreceptorsexpressedinrat-1fibroblastsActivationofhumanAlpha-1Dadrenergicreceptorsexpressedinrat-1fibroblasts,ChEMBL,260,6,3,4,1.2,CCCNC(=O)c1ccccc1NCC1=NCCN1,10.1016/s0960-894x(02)00753-9
CHEMBL318544,106914,0,None,-6,3,Human,6.8,pEC50,=,6.8,Functional,ActivationofhumanAlpha-1Dadrenergicreceptorsexpressedinrat-1fibroblastsActivationofhumanAlpha-1Dadrenergicreceptorsexpressedinrat-1fibroblasts,ChEMBL,260,6,3,4,1.2,CCCNC(=O)c1ccccc1NCC1=NCCN1,10.1016/s0960-894x(02)00753-9
44362185,120400,0,None,-19,3,Human,6.8,pEC50,=,6.8,Functional,"Activationofrecombinanthumanadrenergic,alpha-1Dreceptorexpressedinrat-1fibroblastsassayedviacalciummobilizationthroughGqcoupledPLCpathwayActivationofrecombinanthumanadrenergic,alpha-1Dreceptorexpressedinrat-1fibroblastsassayedviacalciummobilizationthroughGqcoupledPLCpathway",ChEMBL,253,4,1,4,2.1,c1cncc(-c2ccccc2OCC2=NCCN2)c1,10.1016/s0960-894x(01)00764-8
CHEMBL356605,120400,0,None,-19,3,Human,6.8,pEC50,=,6.8,Functional,"Activationofrecombinanthumanadrenergic,alpha-1Dreceptorexpressedinrat-1fibroblastsassayedviacalciummobilizationthroughGqcoupledPLCpathwayActivationofrecombinanthumanadrenergic,alpha-1Dreceptorexpressedinrat-1fibroblastsassayedviacalciummobilizationthroughGqcoupledPLCpathway",ChEMBL,253,4,1,4,2.1,c1cncc(-c2ccccc2OCC2=NCCN2)c1,10.1016/s0960-894x(01)00764-8
9795167,106914,0,None,-6,3,Human,6.8,pEC50,=,6.8,Functional,Potencyagainstclonedhumanalpha1D-adrenoceptorexpressedinrat-1fibroblasts.Potencyagainstclonedhumanalpha1D-adrenoceptorexpressedinrat-1fibroblasts.,ChEMBL,260,6,3,4,1.2,CCCNC(=O)c1ccccc1NCC1=NCCN1,10.1016/s0960-894x(01)00569-8
CHEMBL318544,106914,0,None,-6,3,Human,6.8,pEC50,=,6.8,Functional,Potencyagainstclonedhumanalpha1D-adrenoceptorexpressedinrat-1fibroblasts.Potencyagainstclonedhumanalpha1D-adrenoceptorexpressedinrat-1fibroblasts.,ChEMBL,260,6,3,4,1.2,CCCNC(=O)c1ccccc1NCC1=NCCN1,10.1016/s0960-894x(01)00569-8
22493318,44462,0,None,-34,3,Human,7.8,pEC50,=,7.8,Functional,Invitroactivationofhumanalpha-1Dreceptorexpressedinrat-1fibroblastsviacalciumusingmobilizationthroughtheGqcoupledPLCpathwayasfunctionalassayInvitroactivationofhumanalpha-1Dreceptorexpressedinrat-1fibroblastsviacalciumusingmobilizationthroughtheGqcoupledPLCpathwayasfunctionalassay,ChEMBL,241,4,2,4,2.4,c1coc(-c2ccccc2NCC2=NCCN2)c1,10.1016/s0960-894x(01)00822-8
CHEMBL152155,44462,0,None,-34,3,Human,7.8,pEC50,=,7.8,Functional,Invitroactivationofhumanalpha-1Dreceptorexpressedinrat-1fibroblastsviacalciumusingmobilizationthroughtheGqcoupledPLCpathwayasfunctionalassayInvitroactivationofhumanalpha-1Dreceptorexpressedinrat-1fibroblastsviacalciumusingmobilizationthroughtheGqcoupledPLCpathwayasfunctionalassay,ChEMBL,241,4,2,4,2.4,c1coc(-c2ccccc2NCC2=NCCN2)c1,10.1016/s0960-894x(01)00822-8
44369351,118988,0,None,-8,3,Human,7.7,pEC50,=,7.7,Functional,Invitroactivationofhumanalpha-1Dreceptorexpressedinrat-1fibroblastsviacalciumusingmobilizationthroughtheGqcoupledPLCpathwayasfunctionalassayInvitroactivationofhumanalpha-1Dreceptorexpressedinrat-1fibroblastsviacalciumusingmobilizationthroughtheGqcoupledPLCpathwayasfunctionalassay,ChEMBL,257,4,2,4,2.8,c1csc(-c2ccccc2NCC2=NCCN2)c1,10.1016/s0960-894x(01)00822-8
CHEMBL346380,118988,0,None,-8,3,Human,7.7,pEC50,=,7.7,Functional,Invitroactivationofhumanalpha-1Dreceptorexpressedinrat-1fibroblastsviacalciumusingmobilizationthroughtheGqcoupledPLCpathwayasfunctionalassayInvitroactivationofhumanalpha-1Dreceptorexpressedinrat-1fibroblastsviacalciumusingmobilizationthroughtheGqcoupledPLCpathwayasfunctionalassay,ChEMBL,257,4,2,4,2.8,c1csc(-c2ccccc2NCC2=NCCN2)c1,10.1016/s0960-894x(01)00822-8
9816460,119274,0,None,-39,3,Human,6.7,pEC50,=,6.7,Functional,Invitroactivationofhumanalpha-1Dreceptorexpressedinrat-1fibroblastsviacalciumusingmobilizationthroughtheGqcoupledPLCpathwayasfunctionalassayInvitroactivationofhumanalpha-1Dreceptorexpressedinrat-1fibroblastsviacalciumusingmobilizationthroughtheGqcoupledPLCpathwayasfunctionalassay,ChEMBL,253,4,2,5,1.6,c1ccc(-c2cnccn2)c(NCC2=NCCN2)c1,10.1016/s0960-894x(01)00822-8
CHEMBL349082,119274,0,None,-39,3,Human,6.7,pEC50,=,6.7,Functional,Invitroactivationofhumanalpha-1Dreceptorexpressedinrat-1fibroblastsviacalciumusingmobilizationthroughtheGqcoupledPLCpathwayasfunctionalassayInvitroactivationofhumanalpha-1Dreceptorexpressedinrat-1fibroblastsviacalciumusingmobilizationthroughtheGqcoupledPLCpathwayasfunctionalassay,ChEMBL,253,4,2,5,1.6,c1ccc(-c2cnccn2)c(NCC2=NCCN2)c1,10.1016/s0960-894x(01)00822-8
44343410,11422,2,None,1,3,Human,7.7,pEC50,=,7.7,Functional,ActivationofhumanAlpha-1Dadrenergicreceptorsexpressedinrat-1fibroblastsActivationofhumanAlpha-1Dadrenergicreceptorsexpressedinrat-1fibroblasts,ChEMBL,219,4,2,3,2.7,CSc1ccccc1NCc1c[nH]cn1,10.1016/s0960-894x(02)00753-9
CHEMBL118055,11422,2,None,1,3,Human,7.7,pEC50,=,7.7,Functional,ActivationofhumanAlpha-1Dadrenergicreceptorsexpressedinrat-1fibroblastsActivationofhumanAlpha-1Dadrenergicreceptorsexpressedinrat-1fibroblasts,ChEMBL,219,4,2,3,2.7,CSc1ccccc1NCc1c[nH]cn1,10.1016/s0960-894x(02)00753-9
22493365,97923,0,None,-15,3,Human,7.7,pEC50,=,7.7,Functional,"Agonismofrecombinanthumanalpha-1Dadrenergicreceptor,expressedinrat1fibroblastcellsAgonismofrecombinanthumanalpha-1Dadrenergicreceptor,expressedinrat1fibroblastcells",ChEMBL,241,4,3,4,1.5,c1ccc(-c2cn[nH]c2)c(NCC2=NCCN2)c1,10.1016/s0960-894x(03)00050-7
CHEMBL275844,97923,0,None,-15,3,Human,7.7,pEC50,=,7.7,Functional,"Agonismofrecombinanthumanalpha-1Dadrenergicreceptor,expressedinrat1fibroblastcellsAgonismofrecombinanthumanalpha-1Dadrenergicreceptor,expressedinrat1fibroblastcells",ChEMBL,241,4,3,4,1.5,c1ccc(-c2cn[nH]c2)c(NCC2=NCCN2)c1,10.1016/s0960-894x(03)00050-7
22493258,98121,0,None,-5,3,Human,7.7,pEC50,=,7.7,Functional,"Agonismofrecombinanthumanalpha-1Dadrenergicreceptor,expressedinrat1fibroblastcellsAgonismofrecombinanthumanalpha-1Dadrenergicreceptor,expressedinrat1fibroblastcells",ChEMBL,241,4,3,4,1.5,c1ccc(-c2cc[nH]n2)c(NCC2=NCCN2)c1,10.1016/s0960-894x(03)00050-7
