ChEMBL ID,Receptor,Species,Purchasable,No. records,Assay type,Min.,Average,Max.,Unit,Mol. weight,Rot. Bonds,H don,H acc,LogP,Smiles,,,,,
CHEMBL13852,924,14,None,-79,7,Human,6.0,pEC50,=,6,Functional,Agonistactivityathumanalpha2BadrenoceptorexpressedinCHOcellsassessedasextracellularacidificationbycytosensormicrophysiometryAgonistactivityathumanalpha2BadrenoceptorexpressedinCHOcellsassessedasextracellularacidificationbycytosensormicrophysiometry,ChEMBL,216,4,1,3,1.9,C1CN=C(N1)COc1ccccc1C1CC1,10.1021/jm901262f
DB09202,924,14,None,-79,7,Human,6.0,pEC50,=,6,Functional,Agonistactivityathumanalpha2BadrenoceptorexpressedinCHOcellsassessedasextracellularacidificationbycytosensormicrophysiometryAgonistactivityathumanalpha2BadrenoceptorexpressedinCHOcellsassessedasextracellularacidificationbycytosensormicrophysiometry,ChEMBL,216,4,1,3,1.9,C1CN=C(N1)COc1ccccc1C1CC1,10.1021/jm901262f
45487145,193336,0,None,-19,2,Human,6.0,pEC50,=,6,Functional,Agonistactivityathumanalpha2BadrenoceptorexpressedinCHOcellsassessedasextracellularacidificationbycytosensormicrophysiometryAgonistactivityathumanalpha2BadrenoceptorexpressedinCHOcellsassessedasextracellularacidificationbycytosensormicrophysiometry,ChEMBL,230,4,1,3,2.5,C=CCc1ccccc1C(C)OC1=NCCN1,10.1021/jm901262f
CHEMBL570973,193336,0,None,-19,2,Human,6.0,pEC50,=,6,Functional,Agonistactivityathumanalpha2BadrenoceptorexpressedinCHOcellsassessedasextracellularacidificationbycytosensormicrophysiometryAgonistactivityathumanalpha2BadrenoceptorexpressedinCHOcellsassessedasextracellularacidificationbycytosensormicrophysiometry,ChEMBL,230,4,1,3,2.5,C=CCc1ccccc1C(C)OC1=NCCN1,10.1021/jm901262f
45487956,194044,0,None,-25,2,Human,6.0,pEC50,=,6,Functional,Agonistactivityathumanalpha2BadrenoceptorexpressedinCHOcellsassessedasextracellularacidificationbycytosensormicrophysiometryAgonistactivityathumanalpha2BadrenoceptorexpressedinCHOcellsassessedasextracellularacidificationbycytosensormicrophysiometry,ChEMBL,230,3,1,3,2.6,CC(OC1=NCCN1)c1ccccc1C1CC1,10.1021/jm901262f
CHEMBL576623,194044,0,None,-25,2,Human,6.0,pEC50,=,6,Functional,Agonistactivityathumanalpha2BadrenoceptorexpressedinCHOcellsassessedasextracellularacidificationbycytosensormicrophysiometryAgonistactivityathumanalpha2BadrenoceptorexpressedinCHOcellsassessedasextracellularacidificationbycytosensormicrophysiometry,ChEMBL,230,3,1,3,2.6,CC(OC1=NCCN1)c1ccccc1C1CC1,10.1021/jm901262f
49836301,18346,1,None,-39,2,Human,6.0,pEC50,=,6,Functional,Agonistactivityathumanalpha2BadrenoceptorexpressedinCHOcellsassessedasextracellularacidificationmeasuredafter4minsbycytosensormicrophysiometricanalysisAgonistactivityathumanalpha2BadrenoceptorexpressedinCHOcellsassessedasextracellularacidificationmeasuredafter4minsbycytosensormicrophysiometricanalysis,ChEMBL,230,5,1,3,2.2,C=CCc1ccccc1O[C@@H](C)C1=NCCN1,10.1021/ml300064v
CHEMBL1276140,18346,1,None,-39,2,Human,6.0,pEC50,=,6,Functional,Agonistactivityathumanalpha2BadrenoceptorexpressedinCHOcellsassessedasextracellularacidificationmeasuredafter4minsbycytosensormicrophysiometricanalysisAgonistactivityathumanalpha2BadrenoceptorexpressedinCHOcellsassessedasextracellularacidificationmeasuredafter4minsbycytosensormicrophysiometricanalysis,ChEMBL,230,5,1,3,2.2,C=CCc1ccccc1O[C@@H](C)C1=NCCN1,10.1021/ml300064v
49836301,18346,1,None,-39,2,Human,6.0,pEC50,=,6,Functional,Agonistactivityathumanalpha2BadrenoceptorexpressedinCHOcellsassessedasinductionofextracellularacidificationbymicrophysiometryAgonistactivityathumanalpha2BadrenoceptorexpressedinCHOcellsassessedasinductionofextracellularacidificationbymicrophysiometry,ChEMBL,230,5,1,3,2.2,C=CCc1ccccc1O[C@@H](C)C1=NCCN1,10.1021/jm100977d
CHEMBL1276140,18346,1,None,-39,2,Human,6.0,pEC50,=,6,Functional,Agonistactivityathumanalpha2BadrenoceptorexpressedinCHOcellsassessedasinductionofextracellularacidificationbymicrophysiometryAgonistactivityathumanalpha2BadrenoceptorexpressedinCHOcellsassessedasinductionofextracellularacidificationbymicrophysiometry,ChEMBL,230,5,1,3,2.2,C=CCc1ccccc1O[C@@H](C)C1=NCCN1,10.1021/jm100977d
49836305,18355,0,None,-158,3,Human,6.0,pEC50,=,6,Functional,Agonistactivityathumanalpha2BadrenoceptorexpressedinCHOcellsassessedasinductionofextracellularacidificationbymicrophysiometryAgonistactivityathumanalpha2BadrenoceptorexpressedinCHOcellsassessedasinductionofextracellularacidificationbymicrophysiometry,ChEMBL,272,4,1,4,3.2,C[C@H](Oc1ccccc1-c1ccsc1)C1=NCCN1,10.1021/jm100977d
CHEMBL1276248,18355,0,None,-158,3,Human,6.0,pEC50,=,6,Functional,Agonistactivityathumanalpha2BadrenoceptorexpressedinCHOcellsassessedasinductionofextracellularacidificationbymicrophysiometryAgonistactivityathumanalpha2BadrenoceptorexpressedinCHOcellsassessedasinductionofextracellularacidificationbymicrophysiometry,ChEMBL,272,4,1,4,3.2,C[C@H](Oc1ccccc1-c1ccsc1)C1=NCCN1,10.1021/jm100977d
11265631,135762,0,None,-22,3,Human,6.0,pEC50,=,6,Functional,Agonisticpotencyathumanadrenergicalpha-2BreceptorexpressedinCHOcellsassessedasforskolin-inducedcAMPaccumulationAgonisticpotencyathumanadrenergicalpha-2BreceptorexpressedinCHOcellsassessedasforskolin-inducedcAMPaccumulation,ChEMBL,267,4,1,4,2.5,CC(Oc1ccccc1-c1cccnc1)C1=NCCN1,10.1021/jm061487a
CHEMBL373535,135762,0,None,-22,3,Human,6.0,pEC50,=,6,Functional,Agonisticpotencyathumanadrenergicalpha-2BreceptorexpressedinCHOcellsassessedasforskolin-inducedcAMPaccumulationAgonisticpotencyathumanadrenergicalpha-2BreceptorexpressedinCHOcellsassessedasforskolin-inducedcAMPaccumulation,ChEMBL,267,4,1,4,2.5,CC(Oc1ccccc1-c1cccnc1)C1=NCCN1,10.1021/jm061487a
44371745,48980,0,None,-100,2,Human,5.0,pEC50,=,5,Functional,Agonistactivityathumanadrenoceptoraplha2BexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysisAgonistactivityathumanadrenoceptoraplha2BexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysis,ChEMBL,218,4,1,3,2.0,CCc1ccccc1OC(C)C1=NCCN1,10.1016/j.bmc.2012.01.035
CHEMBL156336,48980,0,None,-100,2,Human,5.0,pEC50,=,5,Functional,Agonistactivityathumanadrenoceptoraplha2BexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysisAgonistactivityathumanadrenoceptoraplha2BexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysis,ChEMBL,218,4,1,3,2.0,CCc1ccccc1OC(C)C1=NCCN1,10.1016/j.bmc.2012.01.035
57400959,70770,0,None,-31,3,Human,5.0,pEC50,=,5,Functional,Agonistactivityathumanadrenoceptoraplha2BexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysisAgonistactivityathumanadrenoceptoraplha2BexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysis,ChEMBL,268,4,1,5,0.9,CC(Oc1ccccc1S(C)(=O)=O)C1=NCCN1,10.1016/j.bmc.2012.01.035
CHEMBL1956200,70770,0,None,-31,3,Human,5.0,pEC50,=,5,Functional,Agonistactivityathumanadrenoceptoraplha2BexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysisAgonistactivityathumanadrenoceptoraplha2BexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysis,ChEMBL,268,4,1,5,0.9,CC(Oc1ccccc1S(C)(=O)=O)C1=NCCN1,10.1016/j.bmc.2012.01.035
57402717,70769,2,None,-10,2,Human,4.0,pEC50,=,4,Functional,Agonistactivityathumanadrenoceptoraplha2BexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysisAgonistactivityathumanadrenoceptoraplha2BexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysis,ChEMBL,220,4,1,4,1.5,COc1ccccc1OC(C)C1=NCCN1,10.1016/j.bmc.2012.01.035
CHEMBL1956199,70769,2,None,-10,2,Human,4.0,pEC50,=,4,Functional,Agonistactivityathumanadrenoceptoraplha2BexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysisAgonistactivityathumanadrenoceptoraplha2BexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysis,ChEMBL,220,4,1,4,1.5,COc1ccccc1OC(C)C1=NCCN1,10.1016/j.bmc.2012.01.035
11043720,91652,0,None,-891,3,Human,4.0,pEC50,=,4,Functional,Agonistactivityathumanalpha2BadrenoceptorexpressedinCHOcellsassessedasinductionofextracellularacidificationbymicrophysiometryAgonistactivityathumanalpha2BadrenoceptorexpressedinCHOcellsassessedasinductionofextracellularacidificationbymicrophysiometry,ChEMBL,266,4,1,3,3.1,C[C@@H](Oc1ccccc1-c1ccccc1)C1=NCCN1,10.1021/jm100977d
CHEMBL242265,91652,0,None,-891,3,Human,4.0,pEC50,=,4,Functional,Agonistactivityathumanalpha2BadrenoceptorexpressedinCHOcellsassessedasinductionofextracellularacidificationbymicrophysiometryAgonistactivityathumanalpha2BadrenoceptorexpressedinCHOcellsassessedasinductionofextracellularacidificationbymicrophysiometry,ChEMBL,266,4,1,3,3.1,C[C@@H](Oc1ccccc1-c1ccccc1)C1=NCCN1,10.1021/jm100977d
11043720,91652,0,None,-891,3,Human,4.0,pEC50,=,4,Functional,Agonisticpotencyathumanadrenergicalpha-2BreceptorexpressedinCHOcellsassessedasforskolin-inducedcAMPaccumulationAgonisticpotencyathumanadrenergicalpha-2BreceptorexpressedinCHOcellsassessedasforskolin-inducedcAMPaccumulation,ChEMBL,266,4,1,3,3.1,C[C@@H](Oc1ccccc1-c1ccccc1)C1=NCCN1,10.1021/jm061487a
CHEMBL242265,91652,0,None,-891,3,Human,4.0,pEC50,=,4,Functional,Agonisticpotencyathumanadrenergicalpha-2BreceptorexpressedinCHOcellsassessedasforskolin-inducedcAMPaccumulationAgonisticpotencyathumanadrenergicalpha-2BreceptorexpressedinCHOcellsassessedasforskolin-inducedcAMPaccumulation,ChEMBL,266,4,1,3,3.1,C[C@@H](Oc1ccccc1-c1ccccc1)C1=NCCN1,10.1021/jm061487a
2803,935,48,None,-60,11,Human,5.9,pEC50,=,5.9,Functional,Agonistactivityathumanalpha2BadrenoceptorexpressedinCHOcellsassessedasinductionofextracellularacidificationbymicrophysiometryAgonistactivityathumanalpha2BadrenoceptorexpressedinCHOcellsassessedasinductionofextracellularacidificationbymicrophysiometry,ChEMBL,229,1,2,3,2.4,Clc1cccc(c1NC1=NCCN1)Cl,10.1021/jm100977d
516,935,48,None,-60,11,Human,5.9,pEC50,=,5.9,Functional,Agonistactivityathumanalpha2BadrenoceptorexpressedinCHOcellsassessedasinductionofextracellularacidificationbymicrophysiometryAgonistactivityathumanalpha2BadrenoceptorexpressedinCHOcellsassessedasinductionofextracellularacidificationbymicrophysiometry,ChEMBL,229,1,2,3,2.4,Clc1cccc(c1NC1=NCCN1)Cl,10.1021/jm100977d
704,935,48,None,-60,11,Human,5.9,pEC50,=,5.9,Functional,Agonistactivityathumanalpha2BadrenoceptorexpressedinCHOcellsassessedasinductionofextracellularacidificationbymicrophysiometryAgonistactivityathumanalpha2BadrenoceptorexpressedinCHOcellsassessedasinductionofextracellularacidificationbymicrophysiometry,ChEMBL,229,1,2,3,2.4,Clc1cccc(c1NC1=NCCN1)Cl,10.1021/jm100977d
CHEMBL134,935,48,None,-60,11,Human,5.9,pEC50,=,5.9,Functional,Agonistactivityathumanalpha2BadrenoceptorexpressedinCHOcellsassessedasinductionofextracellularacidificationbymicrophysiometryAgonistactivityathumanalpha2BadrenoceptorexpressedinCHOcellsassessedasinductionofextracellularacidificationbymicrophysiometry,ChEMBL,229,1,2,3,2.4,Clc1cccc(c1NC1=NCCN1)Cl,10.1021/jm100977d
DB00575,935,48,None,-60,11,Human,5.9,pEC50,=,5.9,Functional,Agonistactivityathumanalpha2BadrenoceptorexpressedinCHOcellsassessedasinductionofextracellularacidificationbymicrophysiometryAgonistactivityathumanalpha2BadrenoceptorexpressedinCHOcellsassessedasinductionofextracellularacidificationbymicrophysiometry,ChEMBL,229,1,2,3,2.4,Clc1cccc(c1NC1=NCCN1)Cl,10.1021/jm100977d
1593,2286,57,None,-91,3,Human,6.9,pEC50,=,6.9,Functional,Agonistactivityathumanadrenoceptoraplha2BexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysisAgonistactivityathumanadrenoceptoraplha2BexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysis,ChEMBL,258,3,1,3,2.8,CC(C1=NCCN1)Oc1c(Cl)cccc1Cl,10.1016/j.bmc.2012.01.035
30668,2286,57,None,-91,3,Human,6.9,pEC50,=,6.9,Functional,Agonistactivityathumanadrenoceptoraplha2BexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysisAgonistactivityathumanadrenoceptoraplha2BexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysis,ChEMBL,258,3,1,3,2.8,CC(C1=NCCN1)Oc1c(Cl)cccc1Cl,10.1016/j.bmc.2012.01.035
9868,2286,57,None,-91,3,Human,6.9,pEC50,=,6.9,Functional,Agonistactivityathumanadrenoceptoraplha2BexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysisAgonistactivityathumanadrenoceptoraplha2BexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysis,ChEMBL,258,3,1,3,2.8,CC(C1=NCCN1)Oc1c(Cl)cccc1Cl,10.1016/j.bmc.2012.01.035
CHEMBL17860,2286,57,None,-91,3,Human,6.9,pEC50,=,6.9,Functional,Agonistactivityathumanadrenoceptoraplha2BexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysisAgonistactivityathumanadrenoceptoraplha2BexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysis,ChEMBL,258,3,1,3,2.8,CC(C1=NCCN1)Oc1c(Cl)cccc1Cl,10.1016/j.bmc.2012.01.035
DB04948,2286,57,None,-91,3,Human,6.9,pEC50,=,6.9,Functional,Agonistactivityathumanadrenoceptoraplha2BexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysisAgonistactivityathumanadrenoceptoraplha2BexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysis,ChEMBL,258,3,1,3,2.8,CC(C1=NCCN1)Oc1c(Cl)cccc1Cl,10.1016/j.bmc.2012.01.035
24906201,186609,0,None,-15,2,Human,4.9,pEC50,=,4.9,Functional,Agonistactivityathumanrecombinantadrenergicalpha2BreceptorexpressedinCHOcellsAgonistactivityathumanrecombinantadrenergicalpha2BreceptorexpressedinCHOcells,ChEMBL,280,2,1,4,2.5,c1ccc(-c2cccc3c2OCC(C2=NCCN2)O3)cc1,10.1021/jm800250z
CHEMBL493272,186609,0,None,-15,2,Human,4.9,pEC50,=,4.9,Functional,Agonistactivityathumanrecombinantadrenergicalpha2BreceptorexpressedinCHOcellsAgonistactivityathumanrecombinantadrenergicalpha2BreceptorexpressedinCHOcells,ChEMBL,280,2,1,4,2.5,c1ccc(-c2cccc3c2OCC(C2=NCCN2)O3)cc1,10.1021/jm800250z
57345629,70767,0,None,-269,2,Human,4.9,pEC50,=,4.9,Functional,Agonistactivityathumanadrenoceptoraplha2BexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysisAgonistactivityathumanadrenoceptoraplha2BexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysis,ChEMBL,246,5,1,4,2.0,CC(Oc1ccccc1OC1CC1)C1=NCCN1,10.1016/j.bmc.2012.01.035
CHEMBL1956197,70767,0,None,-269,2,Human,4.9,pEC50,=,4.9,Functional,Agonistactivityathumanadrenoceptoraplha2BexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysisAgonistactivityathumanadrenoceptoraplha2BexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysis,ChEMBL,246,5,1,4,2.0,CC(Oc1ccccc1OC1CC1)C1=NCCN1,10.1016/j.bmc.2012.01.035
44371755,48470,0,None,-79,3,Human,5.8,pEC50,=,5.8,Functional,Agonistactivityathumanadrenoceptoraplha2BexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysisAgonistactivityathumanadrenoceptoraplha2BexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysis,ChEMBL,218,3,1,3,2.1,Cc1cccc(C)c1OC(C)C1=NCCN1,10.1016/j.bmc.2012.01.035
CHEMBL155866,48470,0,None,-79,3,Human,5.8,pEC50,=,5.8,Functional,Agonistactivityathumanadrenoceptoraplha2BexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysisAgonistactivityathumanadrenoceptoraplha2BexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysis,ChEMBL,218,3,1,3,2.1,Cc1cccc(C)c1OC(C)C1=NCCN1,10.1016/j.bmc.2012.01.035
57345627,70764,0,None,-13,2,Human,5.8,pEC50,=,5.8,Functional,Agonistactivityathumanadrenoceptoraplha2BexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysisAgonistactivityathumanadrenoceptoraplha2BexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysis,ChEMBL,230,4,1,3,2.5,C=C(C)c1ccccc1OC(C)C1=NCCN1,10.1016/j.bmc.2012.01.035
CHEMBL1956194,70764,0,None,-13,2,Human,5.8,pEC50,=,5.8,Functional,Agonistactivityathumanadrenoceptoraplha2BexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysisAgonistactivityathumanadrenoceptoraplha2BexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysis,ChEMBL,230,4,1,3,2.5,C=C(C)c1ccccc1OC(C)C1=NCCN1,10.1016/j.bmc.2012.01.035
70695474,77234,0,None,-794,2,Human,5.8,pEC50,=,5.8,Functional,Agonistactivityathumanalpha2BadrenoceptorexpressedinCHOcellsassessedasextracellularacidificationmeasuredafter4minsbycytosensormicrophysiometricanalysisAgonistactivityathumanalpha2BadrenoceptorexpressedinCHOcellsassessedasextracellularacidificationmeasuredafter4minsbycytosensormicrophysiometricanalysis,ChEMBL,244,5,1,3,2.4,C[C@H](Oc1ccccc1CC1CC1)C1=NCCN1,10.1021/ml300064v
CHEMBL2089156,77234,0,None,-794,2,Human,5.8,pEC50,=,5.8,Functional,Agonistactivityathumanalpha2BadrenoceptorexpressedinCHOcellsassessedasextracellularacidificationmeasuredafter4minsbycytosensormicrophysiometricanalysisAgonistactivityathumanalpha2BadrenoceptorexpressedinCHOcellsassessedasextracellularacidificationmeasuredafter4minsbycytosensormicrophysiometricanalysis,ChEMBL,244,5,1,3,2.4,C[C@H](Oc1ccccc1CC1CC1)C1=NCCN1,10.1021/ml300064v
24906242,186503,0,None,-,1,Human,4.8,pEC50,=,4.8,Functional,Agonistactivityathumanrecombinantadrenergicalpha2BreceptorexpressedinCHOcellsAgonistactivityathumanrecombinantadrenergicalpha2BreceptorexpressedinCHOcells,ChEMBL,310,3,1,5,2.5,COC1(C2=NCCN2)COc2c(cccc2-c2ccccc2)O1,10.1021/jm800250z
CHEMBL492647,186503,0,None,-,1,Human,4.8,pEC50,=,4.8,Functional,Agonistactivityathumanrecombinantadrenergicalpha2BreceptorexpressedinCHOcellsAgonistactivityathumanrecombinantadrenergicalpha2BreceptorexpressedinCHOcells,ChEMBL,310,3,1,5,2.5,COC1(C2=NCCN2)COc2c(cccc2-c2ccccc2)O1,10.1021/jm800250z
57345625,70761,0,None,1,2,Human,6.8,pEC50,=,6.8,Functional,Agonistactivityathumanadrenoceptoraplha2BexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysisAgonistactivityathumanadrenoceptoraplha2BexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysis,ChEMBL,224,3,1,3,2.1,CC(Oc1ccccc1Cl)C1=NCCN1,10.1016/j.bmc.2012.01.035
CHEMBL1956191,70761,0,None,1,2,Human,6.8,pEC50,=,6.8,Functional,Agonistactivityathumanadrenoceptoraplha2BexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysisAgonistactivityathumanadrenoceptoraplha2BexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysis,ChEMBL,224,3,1,3,2.1,CC(Oc1ccccc1Cl)C1=NCCN1,10.1016/j.bmc.2012.01.035
2803,935,48,None,-60,11,Human,6.8,pEC50,=,6.8,Functional,AgonisticactivitytowardshumanAlpha-2Badrenergicreceptorwasmeasuredasabilitytoinhibitforskolin-stimulatedsynthesisofcyclicadenosinemonophosphateAgonisticactivitytowardshumanAlpha-2Badrenergicreceptorwasmeasuredasabilitytoinhibitforskolin-stimulatedsynthesisofcyclicadenosinemonophosphate,ChEMBL,229,1,2,3,2.4,Clc1cccc(c1NC1=NCCN1)Cl,10.1016/0960-894X(94)85032-1
516,935,48,None,-60,11,Human,6.8,pEC50,=,6.8,Functional,AgonisticactivitytowardshumanAlpha-2Badrenergicreceptorwasmeasuredasabilitytoinhibitforskolin-stimulatedsynthesisofcyclicadenosinemonophosphateAgonisticactivitytowardshumanAlpha-2Badrenergicreceptorwasmeasuredasabilitytoinhibitforskolin-stimulatedsynthesisofcyclicadenosinemonophosphate,ChEMBL,229,1,2,3,2.4,Clc1cccc(c1NC1=NCCN1)Cl,10.1016/0960-894X(94)85032-1
704,935,48,None,-60,11,Human,6.8,pEC50,=,6.8,Functional,AgonisticactivitytowardshumanAlpha-2Badrenergicreceptorwasmeasuredasabilitytoinhibitforskolin-stimulatedsynthesisofcyclicadenosinemonophosphateAgonisticactivitytowardshumanAlpha-2Badrenergicreceptorwasmeasuredasabilitytoinhibitforskolin-stimulatedsynthesisofcyclicadenosinemonophosphate,ChEMBL,229,1,2,3,2.4,Clc1cccc(c1NC1=NCCN1)Cl,10.1016/0960-894X(94)85032-1
