ChEMBL ID,Receptor,Species,Purchasable,No. records,Assay type,Min.,Average,Max.,Unit,Mol. weight,Rot. Bonds,H don,H acc,LogP,Smiles,,,,,
57345628,70765,0,None,1659,2,Human,8.7,pEC50,=,8.7,Functional,Agonistactivityathumanadrenoceptoraplha2CexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysisAgonistactivityathumanadrenoceptoraplha2CexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysis,ChEMBL,244,5,1,3,2.4,CC(Oc1ccccc1CC1CC1)C1=NCCN1,10.1016/j.bmc.2012.01.035
CHEMBL1956195,70765,0,None,1659,2,Human,8.7,pEC50,=,8.7,Functional,Agonistactivityathumanadrenoceptoraplha2CexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysisAgonistactivityathumanadrenoceptoraplha2CexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysis,ChEMBL,244,5,1,3,2.4,CC(Oc1ccccc1CC1CC1)C1=NCCN1,10.1016/j.bmc.2012.01.035
57345628,70765,0,None,1659,2,Human,8.7,pEC50,=,8.7,Functional,Agonistactivityathumanalpha2CadrenoceptorexpressedinCHOcellsassessedasextracellularacidificationmeasuredafter4minsbycytosensormicrophysiometricanalysisAgonistactivityathumanalpha2CadrenoceptorexpressedinCHOcellsassessedasextracellularacidificationmeasuredafter4minsbycytosensormicrophysiometricanalysis,ChEMBL,244,5,1,3,2.4,CC(Oc1ccccc1CC1CC1)C1=NCCN1,10.1021/ml300064v
CHEMBL1956195,70765,0,None,1659,2,Human,8.7,pEC50,=,8.7,Functional,Agonistactivityathumanalpha2CadrenoceptorexpressedinCHOcellsassessedasextracellularacidificationmeasuredafter4minsbycytosensormicrophysiometricanalysisAgonistactivityathumanalpha2CadrenoceptorexpressedinCHOcellsassessedasextracellularacidificationmeasuredafter4minsbycytosensormicrophysiometricanalysis,ChEMBL,244,5,1,3,2.4,CC(Oc1ccccc1CC1CC1)C1=NCCN1,10.1021/ml300064v
70695474,77234,0,None,794,2,Human,8.7,pEC50,=,8.7,Functional,Agonistactivityathumanalpha2CadrenoceptorexpressedinCHOcellsassessedasextracellularacidificationmeasuredafter4minsbycytosensormicrophysiometricanalysisAgonistactivityathumanalpha2CadrenoceptorexpressedinCHOcellsassessedasextracellularacidificationmeasuredafter4minsbycytosensormicrophysiometricanalysis,ChEMBL,244,5,1,3,2.4,C[C@H](Oc1ccccc1CC1CC1)C1=NCCN1,10.1021/ml300064v
CHEMBL2089156,77234,0,None,794,2,Human,8.7,pEC50,=,8.7,Functional,Agonistactivityathumanalpha2CadrenoceptorexpressedinCHOcellsassessedasextracellularacidificationmeasuredafter4minsbycytosensormicrophysiometricanalysisAgonistactivityathumanalpha2CadrenoceptorexpressedinCHOcellsassessedasextracellularacidificationmeasuredafter4minsbycytosensormicrophysiometricanalysis,ChEMBL,244,5,1,3,2.4,C[C@H](Oc1ccccc1CC1CC1)C1=NCCN1,10.1021/ml300064v
44292386,100921,0,None,35,2,Human,8.7,pEC50,=,8.7,Functional,Alpha2creceptoragonismmeasuredasabilitytoinhibitforskolin-stimulatedsynthesisofcAMPAlpha2creceptoragonismmeasuredasabilitytoinhibitforskolin-stimulatedsynthesisofcAMP,ChEMBL,296,4,1,3,3.5,C(=C/c1ccccc1)\C[C@H]1C2CCC(C2)[C@H]1NC1=NCCO1,10.1021/jm9905256
CHEMBL297827,100921,0,None,35,2,Human,8.7,pEC50,=,8.7,Functional,Alpha2creceptoragonismmeasuredasabilitytoinhibitforskolin-stimulatedsynthesisofcAMPAlpha2creceptoragonismmeasuredasabilitytoinhibitforskolin-stimulatedsynthesisofcAMP,ChEMBL,296,4,1,3,3.5,C(=C/c1ccccc1)\C[C@H]1C2CCC(C2)[C@H]1NC1=NCCO1,10.1021/jm9905256
16757089,91771,0,None,-,1,Human,8.0,pEC50,=,8,Functional,AgonistactivityathumanAlpha-2CadrenoceptorexpressedinCHOcellsassessedasinductionofextracellularacidificationbymicrophysiometryAgonistactivityathumanAlpha-2CadrenoceptorexpressedinCHOcellsassessedasinductionofextracellularacidificationbymicrophysiometry,ChEMBL,311,5,1,5,3.0,C[C@@H](Oc1ccccc1-c1cccc([N+](=O)[O-])c1)C1=NCCN1,10.1021/jm100977d
CHEMBL242693,91771,0,None,-,1,Human,8.0,pEC50,=,8,Functional,AgonistactivityathumanAlpha-2CadrenoceptorexpressedinCHOcellsassessedasinductionofextracellularacidificationbymicrophysiometryAgonistactivityathumanAlpha-2CadrenoceptorexpressedinCHOcellsassessedasinductionofextracellularacidificationbymicrophysiometry,ChEMBL,311,5,1,5,3.0,C[C@@H](Oc1ccccc1-c1cccc([N+](=O)[O-])c1)C1=NCCN1,10.1021/jm100977d
57345626,70762,2,None,31,2,Human,8.0,pEC50,=,8,Functional,Agonistactivityathumanadrenoceptoraplha2CexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysisAgonistactivityathumanadrenoceptoraplha2CexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysis,ChEMBL,268,3,1,3,2.2,CC(Oc1ccccc1Br)C1=NCCN1,10.1016/j.bmc.2012.01.035
CHEMBL1956192,70762,2,None,31,2,Human,8.0,pEC50,=,8,Functional,Agonistactivityathumanadrenoceptoraplha2CexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysisAgonistactivityathumanadrenoceptoraplha2CexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysis,ChEMBL,268,3,1,3,2.2,CC(Oc1ccccc1Br)C1=NCCN1,10.1016/j.bmc.2012.01.035
24906199,186920,12,None,6,3,Human,8.0,pEC50,=,8,Functional,AgonistactivityathumanrecombinantadrenergicAlpha-2CreceptorexpressedinCHOcellsassessedasstimulationofextracellularacidificationAgonistactivityathumanrecombinantadrenergicAlpha-2CreceptorexpressedinCHOcellsassessedasstimulationofextracellularacidification,ChEMBL,258,4,1,3,3.1,CC(Oc1ccccc1C1CCCC1)C1=NCCN1,10.1021/jm800250z
CHEMBL495096,186920,12,None,6,3,Human,8.0,pEC50,=,8,Functional,AgonistactivityathumanrecombinantadrenergicAlpha-2CreceptorexpressedinCHOcellsassessedasstimulationofextracellularacidificationAgonistactivityathumanrecombinantadrenergicAlpha-2CreceptorexpressedinCHOcellsassessedasstimulationofextracellularacidification,ChEMBL,258,4,1,3,3.1,CC(Oc1ccccc1C1CCCC1)C1=NCCN1,10.1021/jm800250z
16757089,91771,0,None,-,1,Human,8.0,pEC50,=,8,Functional,AgonisticpotencyathumanadrenergicAlpha-2CreceptorexpressedinCHOcellsassessedasforskolin-inducedcAMPaccumulationAgonisticpotencyathumanadrenergicAlpha-2CreceptorexpressedinCHOcellsassessedasforskolin-inducedcAMPaccumulation,ChEMBL,311,5,1,5,3.0,C[C@@H](Oc1ccccc1-c1cccc([N+](=O)[O-])c1)C1=NCCN1,10.1021/jm061487a
CHEMBL242693,91771,0,None,-,1,Human,8.0,pEC50,=,8,Functional,AgonisticpotencyathumanadrenergicAlpha-2CreceptorexpressedinCHOcellsassessedasforskolin-inducedcAMPaccumulationAgonisticpotencyathumanadrenergicAlpha-2CreceptorexpressedinCHOcellsassessedasforskolin-inducedcAMPaccumulation,ChEMBL,311,5,1,5,3.0,C[C@@H](Oc1ccccc1-c1cccc([N+](=O)[O-])c1)C1=NCCN1,10.1021/jm061487a
49836306,18354,0,None,31,2,Human,7.0,pEC50,=,7,Functional,AgonistactivityathumanAlpha-2CadrenoceptorexpressedinCHOcellsassessedasinductionofextracellularacidificationbymicrophysiometryAgonistactivityathumanAlpha-2CadrenoceptorexpressedinCHOcellsassessedasinductionofextracellularacidificationbymicrophysiometry,ChEMBL,272,4,1,4,3.2,C[C@@H](Oc1ccccc1-c1ccsc1)C1=NCCN1,10.1021/jm100977d
CHEMBL1276247,18354,0,None,31,2,Human,7.0,pEC50,=,7,Functional,AgonistactivityathumanAlpha-2CadrenoceptorexpressedinCHOcellsassessedasinductionofextracellularacidificationbymicrophysiometryAgonistactivityathumanAlpha-2CadrenoceptorexpressedinCHOcellsassessedasinductionofextracellularacidificationbymicrophysiometry,ChEMBL,272,4,1,4,3.2,C[C@@H](Oc1ccccc1-c1ccsc1)C1=NCCN1,10.1021/jm100977d
11361608,84236,1,None,-,1,Human,7.0,pEC50,=,7,Functional,AgonistactivityathumanAlpha-2CadrenoceptorexpressedinCHOcellsassessedasinductionofextracellularacidificationbymicrophysiometryAgonistactivityathumanAlpha-2CadrenoceptorexpressedinCHOcellsassessedasinductionofextracellularacidificationbymicrophysiometry,ChEMBL,311,5,1,5,3.0,CC(Oc1ccccc1-c1cccc([N+](=O)[O-])c1)C1=NCCN1,10.1021/jm100977d
CHEMBL222928,84236,1,None,-,1,Human,7.0,pEC50,=,7,Functional,AgonistactivityathumanAlpha-2CadrenoceptorexpressedinCHOcellsassessedasinductionofextracellularacidificationbymicrophysiometryAgonistactivityathumanAlpha-2CadrenoceptorexpressedinCHOcellsassessedasinductionofextracellularacidificationbymicrophysiometry,ChEMBL,311,5,1,5,3.0,CC(Oc1ccccc1-c1cccc([N+](=O)[O-])c1)C1=NCCN1,10.1021/jm100977d
11361608,84236,1,None,-,1,Human,7.0,pEC50,=,7,Functional,Agonistactivityathumanadrenergicalpha-2CreceptorexpressedinCHOcellsassessedasextracellularacidificationbycytosensormicrophysiometryAgonistactivityathumanadrenergicalpha-2CreceptorexpressedinCHOcellsassessedasextracellularacidificationbycytosensormicrophysiometry,ChEMBL,311,5,1,5,3.0,CC(Oc1ccccc1-c1cccc([N+](=O)[O-])c1)C1=NCCN1,10.1021/jm0408215
CHEMBL222928,84236,1,None,-,1,Human,7.0,pEC50,=,7,Functional,Agonistactivityathumanadrenergicalpha-2CreceptorexpressedinCHOcellsassessedasextracellularacidificationbycytosensormicrophysiometryAgonistactivityathumanadrenergicalpha-2CreceptorexpressedinCHOcellsassessedasextracellularacidificationbycytosensormicrophysiometry,ChEMBL,311,5,1,5,3.0,CC(Oc1ccccc1-c1cccc([N+](=O)[O-])c1)C1=NCCN1,10.1021/jm0408215
44269140,33297,0,None,17,2,Human,7.0,pEC50,=,7,Functional,Agonistactivityathumanadrenoceptoraplha2CexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysisAgonistactivityathumanadrenoceptoraplha2CexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysis,ChEMBL,248,5,1,4,2.2,CC(C)Oc1ccccc1OC(C)C1=NCCN1,10.1016/j.bmc.2012.01.035
CHEMBL14208,33297,0,None,17,2,Human,7.0,pEC50,=,7,Functional,Agonistactivityathumanadrenoceptoraplha2CexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysisAgonistactivityathumanadrenoceptoraplha2CexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysis,ChEMBL,248,5,1,4,2.2,CC(C)Oc1ccccc1OC(C)C1=NCCN1,10.1016/j.bmc.2012.01.035
44371745,48980,0,None,100,2,Human,7.0,pEC50,=,7,Functional,Agonistactivityathumanadrenoceptoraplha2CexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysisAgonistactivityathumanadrenoceptoraplha2CexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysis,ChEMBL,218,4,1,3,2.0,CCc1ccccc1OC(C)C1=NCCN1,10.1016/j.bmc.2012.01.035
CHEMBL156336,48980,0,None,100,2,Human,7.0,pEC50,=,7,Functional,Agonistactivityathumanadrenoceptoraplha2CexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysisAgonistactivityathumanadrenoceptoraplha2CexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysis,ChEMBL,218,4,1,3,2.0,CCc1ccccc1OC(C)C1=NCCN1,10.1016/j.bmc.2012.01.035
57402718,70771,2,None,-3,3,Human,7.0,pEC50,=,7,Functional,Agonistactivityathumanadrenoceptoraplha2CexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysisAgonistactivityathumanadrenoceptoraplha2CexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysis,ChEMBL,218,4,1,4,1.3,CC(Oc1ccccc1C=O)C1=NCCN1,10.1016/j.bmc.2012.01.035
CHEMBL1956201,70771,2,None,-3,3,Human,7.0,pEC50,=,7,Functional,Agonistactivityathumanadrenoceptoraplha2CexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysisAgonistactivityathumanadrenoceptoraplha2CexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysis,ChEMBL,218,4,1,4,1.3,CC(Oc1ccccc1C=O)C1=NCCN1,10.1016/j.bmc.2012.01.035
11097789,102430,0,None,-16,5,Human,7.0,pEC50,=,7,Functional,AgonistpotencyatAlpha-2CadrenergicreceptorassayedinCHOcellsexpressinghumanAlpha-2CadrenergicreceptorAgonistpotencyatAlpha-2CadrenergicreceptorassayedinCHOcellsexpressinghumanAlpha-2Cadrenergicreceptor,ChEMBL,239,4,2,4,2.0,CSc1cc(F)ccc1NCC1=NCCN1,10.1021/jm000542r
CHEMBL306792,102430,0,None,-16,5,Human,7.0,pEC50,=,7,Functional,AgonistpotencyatAlpha-2CadrenergicreceptorassayedinCHOcellsexpressinghumanAlpha-2CadrenergicreceptorAgonistpotencyatAlpha-2CadrenergicreceptorassayedinCHOcellsexpressinghumanAlpha-2Cadrenergicreceptor,ChEMBL,239,4,2,4,2.0,CSc1cc(F)ccc1NCC1=NCCN1,10.1021/jm000542r
11361608,84236,1,None,-,1,Human,7.0,pEC50,=,7,Functional,AgonisticpotencyathumanadrenergicAlpha-2CreceptorexpressedinCHOcellsassessedasforskolin-inducedcAMPaccumulationAgonisticpotencyathumanadrenergicAlpha-2CreceptorexpressedinCHOcellsassessedasforskolin-inducedcAMPaccumulation,ChEMBL,311,5,1,5,3.0,CC(Oc1ccccc1-c1cccc([N+](=O)[O-])c1)C1=NCCN1,10.1021/jm061487a
CHEMBL222928,84236,1,None,-,1,Human,7.0,pEC50,=,7,Functional,AgonisticpotencyathumanadrenergicAlpha-2CreceptorexpressedinCHOcellsassessedasforskolin-inducedcAMPaccumulationAgonisticpotencyathumanadrenergicAlpha-2CreceptorexpressedinCHOcellsassessedasforskolin-inducedcAMPaccumulation,ChEMBL,311,5,1,5,3.0,CC(Oc1ccccc1-c1cccc([N+](=O)[O-])c1)C1=NCCN1,10.1021/jm061487a
24906196,186502,0,None,-,1,Human,6.0,pEC50,=,6,Functional,AgonistactivityathumanrecombinantadrenergicAlpha-2CreceptorexpressedinCHOcellsassessedasstimulationofextracellularacidificationAgonistactivityathumanrecombinantadrenergicAlpha-2CreceptorexpressedinCHOcellsassessedasstimulationofextracellularacidification,ChEMBL,261,6,1,5,1.8,CCO/N=C/c1ccccc1OC(C)C1=NCCN1,10.1021/jm800250z
CHEMBL492639,186502,0,None,-,1,Human,6.0,pEC50,=,6,Functional,AgonistactivityathumanrecombinantadrenergicAlpha-2CreceptorexpressedinCHOcellsassessedasstimulationofextracellularacidificationAgonistactivityathumanrecombinantadrenergicAlpha-2CreceptorexpressedinCHOcellsassessedasstimulationofextracellularacidification,ChEMBL,261,6,1,5,1.8,CCO/N=C/c1ccccc1OC(C)C1=NCCN1,10.1021/jm800250z
135453290,132958,19,None,-5011,8,Human,5.0,pEC50,=,5,Functional,ActivityatadrenergicAlpha-2Creceptorexpressedinrat-mousehybridNH108-15cellbyadenylylcyclaseassayActivityatadrenergicAlpha-2Creceptorexpressedinrat-mousehybridNH108-15cellbyadenylylcyclaseassay,ChEMBL,191,2,2,4,1.1,C[C@H](N)Cn1ncc2ccc(O)cc21,10.1021/jm050663x
CHEMBL371300,132958,19,None,-5011,8,Human,5.0,pEC50,=,5,Functional,ActivityatadrenergicAlpha-2Creceptorexpressedinrat-mousehybridNH108-15cellbyadenylylcyclaseassayActivityatadrenergicAlpha-2Creceptorexpressedinrat-mousehybridNH108-15cellbyadenylylcyclaseassay,ChEMBL,191,2,2,4,1.1,C[C@H](N)Cn1ncc2ccc(O)cc21,10.1021/jm050663x
57399145,70766,0,None,-3,2,Human,5.0,pEC50,=,5,Functional,Agonistactivityathumanadrenoceptoraplha2CexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysisAgonistactivityathumanadrenoceptoraplha2CexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysis,ChEMBL,234,5,1,4,1.9,CCOc1ccccc1OC(C)C1=NCCN1,10.1016/j.bmc.2012.01.035
CHEMBL1956196,70766,0,None,-3,2,Human,5.0,pEC50,=,5,Functional,Agonistactivityathumanadrenoceptoraplha2CexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysisAgonistactivityathumanadrenoceptoraplha2CexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysis,ChEMBL,234,5,1,4,1.9,CCOc1ccccc1OC(C)C1=NCCN1,10.1016/j.bmc.2012.01.035
131829,200373,9,None,-37,3,Human,7.0,pEC50,=,7.0,Functional,Alpha-2Cadrenergicreceptoragonisticpotencyasinhibitionofforskolin-stimulatedcyclicadenosinemonophosphatesynthesisAlpha-2Cadrenergicreceptoragonisticpotencyasinhibitionofforskolin-stimulatedcyclicadenosinemonophosphatesynthesis,ChEMBL,295,1,4,5,1.7,Brc1c(NC2=NCCN2)ccc2c1NCCN2,10.1016/0960-894X(95)00391-6
CHEMBL74283,200373,9,None,-37,3,Human,7.0,pEC50,=,7.0,Functional,Alpha-2Cadrenergicreceptoragonisticpotencyasinhibitionofforskolin-stimulatedcyclicadenosinemonophosphatesynthesisAlpha-2Cadrenergicreceptoragonisticpotencyasinhibitionofforskolin-stimulatedcyclicadenosinemonophosphatesynthesis,ChEMBL,295,1,4,5,1.7,Brc1c(NC2=NCCN2)ccc2c1NCCN2,10.1016/0960-894X(95)00391-6
9859437,167312,0,None,1,3,Human,7.0,pEC50,=,7.0,Functional,EffectiveconcentrationatAlpha-2CadrenergicreceptorfromCHO-C4cellsEffectiveconcentrationatAlpha-2CadrenergicreceptorfromCHO-C4cells,ChEMBL,230,2,3,4,2.3,Cc1c(Nc2ncc[nH]2)ccc2c1NCCO2,10.1021/jm9605142
CHEMBL432155,167312,0,None,1,3,Human,7.0,pEC50,=,7.0,Functional,EffectiveconcentrationatAlpha-2CadrenergicreceptorfromCHO-C4cellsEffectiveconcentrationatAlpha-2CadrenergicreceptorfromCHO-C4cells,ChEMBL,230,2,3,4,2.3,Cc1c(Nc2ncc[nH]2)ccc2c1NCCO2,10.1021/jm9605142
11043720,91652,0,None,257,3,Human,7.0,pEC50,=,7.0,Functional,AgonistactivityathumanAlpha-2CadrenoceptorexpressedinCHOcellsassessedasinductionofextracellularacidificationbymicrophysiometryAgonistactivityathumanAlpha-2CadrenoceptorexpressedinCHOcellsassessedasinductionofextracellularacidificationbymicrophysiometry,ChEMBL,266,4,1,3,3.1,C[C@@H](Oc1ccccc1-c1ccccc1)C1=NCCN1,10.1021/jm100977d
CHEMBL242265,91652,0,None,257,3,Human,7.0,pEC50,=,7.0,Functional,AgonistactivityathumanAlpha-2CadrenoceptorexpressedinCHOcellsassessedasinductionofextracellularacidificationbymicrophysiometryAgonistactivityathumanAlpha-2CadrenoceptorexpressedinCHOcellsassessedasinductionofextracellularacidificationbymicrophysiometry,ChEMBL,266,4,1,3,3.1,C[C@@H](Oc1ccccc1-c1ccccc1)C1=NCCN1,10.1021/jm100977d
11043720,91652,0,None,257,3,Human,7.0,pEC50,=,7.0,Functional,AgonisticpotencyathumanadrenergicAlpha-2CreceptorexpressedinCHOcellsassessedasforskolin-inducedcAMPaccumulationAgonisticpotencyathumanadrenergicAlpha-2CreceptorexpressedinCHOcellsassessedasforskolin-inducedcAMPaccumulation,ChEMBL,266,4,1,3,3.1,C[C@@H](Oc1ccccc1-c1ccccc1)C1=NCCN1,10.1021/jm061487a
CHEMBL242265,91652,0,None,257,3,Human,7.0,pEC50,=,7.0,Functional,AgonisticpotencyathumanadrenergicAlpha-2CreceptorexpressedinCHOcellsassessedasforskolin-inducedcAMPaccumulationAgonisticpotencyathumanadrenergicAlpha-2CreceptorexpressedinCHOcellsassessedasforskolin-inducedcAMPaccumulation,ChEMBL,266,4,1,3,3.1,C[C@@H](Oc1ccccc1-c1ccccc1)C1=NCCN1,10.1021/jm061487a
10221005,199972,0,None,-575,3,Human,6.0,pEC50,=,6.0,Functional,AgonistpotencyatAlpha-2CadrenergicreceptorassayedinCHOcellsexpressinghumanAlpha-2CadrenergicreceptorAgonistpotencyatAlpha-2CadrenergicreceptorassayedinCHOcellsexpressinghumanAlpha-2Cadrenergicreceptor,ChEMBL,267,4,2,5,0.8,Cc1ccc(S(C)(=O)=O)c(NCC2=NCCN2)c1,10.1021/jm000542r
CHEMBL71479,199972,0,None,-575,3,Human,6.0,pEC50,=,6.0,Functional,AgonistpotencyatAlpha-2CadrenergicreceptorassayedinCHOcellsexpressinghumanAlpha-2CadrenergicreceptorAgonistpotencyatAlpha-2CadrenergicreceptorassayedinCHOcellsexpressinghumanAlpha-2Cadrenergicreceptor,ChEMBL,267,4,2,5,0.8,Cc1ccc(S(C)(=O)=O)c(NCC2=NCCN2)c1,10.1021/jm000542r
57345627,70764,0,None,13,2,Human,6.9,pEC50,=,6.9,Functional,Agonistactivityathumanadrenoceptoraplha2CexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysisAgonistactivityathumanadrenoceptoraplha2CexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysis,ChEMBL,230,4,1,3,2.5,C=C(C)c1ccccc1OC(C)C1=NCCN1,10.1016/j.bmc.2012.01.035
CHEMBL1956194,70764,0,None,13,2,Human,6.9,pEC50,=,6.9,Functional,Agonistactivityathumanadrenoceptoraplha2CexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysisAgonistactivityathumanadrenoceptoraplha2CexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysis,ChEMBL,230,4,1,3,2.5,C=C(C)c1ccccc1OC(C)C1=NCCN1,10.1016/j.bmc.2012.01.035
