ChEMBL ID,Receptor,Species,Purchasable,No. records,Assay type,Min.,Average,Max.,Unit,Mol. weight,Rot. Bonds,H don,H acc,LogP,Smiles,,,,,
9815707,100908,0,None,2,3,Human,8.8,pEC50,=,8.8,Functional,Alpha-2Aadrenergicreceptoragonismmeasuredasabilitytoinhibitforskolin-stimulatedsynthesisofcAMPAlpha-2Aadrenergicreceptoragonismmeasuredasabilitytoinhibitforskolin-stimulatedsynthesisofcAMP,ChEMBL,210,3,1,3,2.3,CCC[C@H]1CCCC[C@@H]1NC1=NCCO1,10.1021/jm9905256
CHEMBL297752,100908,0,None,2,3,Human,8.8,pEC50,=,8.8,Functional,Alpha-2Aadrenergicreceptoragonismmeasuredasabilitytoinhibitforskolin-stimulatedsynthesisofcAMPAlpha-2Aadrenergicreceptoragonismmeasuredasabilitytoinhibitforskolin-stimulatedsynthesisofcAMP,ChEMBL,210,3,1,3,2.3,CCC[C@H]1CCCC[C@@H]1NC1=NCCO1,10.1021/jm9905256
2803,935,48,None,-5,11,Human,8.0,pEC50,=,8,Functional,Agonistactivityathumanrecombinantalpha-2AreceptorexpressedinPC12cellsassessedasinhibitionofforskolin-stimulatedintracellularcAMPaccumulationmeasuredafter10minsbycAMPenzymeimmunoassayAgonistactivityathumanrecombinantalpha-2AreceptorexpressedinPC12cellsassessedasinhibitionofforskolin-stimulatedintracellularcAMPaccumulationmeasuredafter10minsbycAMPenzymeimmunoassay,ChEMBL,229,1,2,3,2.4,Clc1cccc(c1NC1=NCCN1)Cl,nan
516,935,48,None,-5,11,Human,8.0,pEC50,=,8,Functional,Agonistactivityathumanrecombinantalpha-2AreceptorexpressedinPC12cellsassessedasinhibitionofforskolin-stimulatedintracellularcAMPaccumulationmeasuredafter10minsbycAMPenzymeimmunoassayAgonistactivityathumanrecombinantalpha-2AreceptorexpressedinPC12cellsassessedasinhibitionofforskolin-stimulatedintracellularcAMPaccumulationmeasuredafter10minsbycAMPenzymeimmunoassay,ChEMBL,229,1,2,3,2.4,Clc1cccc(c1NC1=NCCN1)Cl,nan
704,935,48,None,-5,11,Human,8.0,pEC50,=,8,Functional,Agonistactivityathumanrecombinantalpha-2AreceptorexpressedinPC12cellsassessedasinhibitionofforskolin-stimulatedintracellularcAMPaccumulationmeasuredafter10minsbycAMPenzymeimmunoassayAgonistactivityathumanrecombinantalpha-2AreceptorexpressedinPC12cellsassessedasinhibitionofforskolin-stimulatedintracellularcAMPaccumulationmeasuredafter10minsbycAMPenzymeimmunoassay,ChEMBL,229,1,2,3,2.4,Clc1cccc(c1NC1=NCCN1)Cl,nan
CHEMBL134,935,48,None,-5,11,Human,8.0,pEC50,=,8,Functional,Agonistactivityathumanrecombinantalpha-2AreceptorexpressedinPC12cellsassessedasinhibitionofforskolin-stimulatedintracellularcAMPaccumulationmeasuredafter10minsbycAMPenzymeimmunoassayAgonistactivityathumanrecombinantalpha-2AreceptorexpressedinPC12cellsassessedasinhibitionofforskolin-stimulatedintracellularcAMPaccumulationmeasuredafter10minsbycAMPenzymeimmunoassay,ChEMBL,229,1,2,3,2.4,Clc1cccc(c1NC1=NCCN1)Cl,nan
DB00575,935,48,None,-5,11,Human,8.0,pEC50,=,8,Functional,Agonistactivityathumanrecombinantalpha-2AreceptorexpressedinPC12cellsassessedasinhibitionofforskolin-stimulatedintracellularcAMPaccumulationmeasuredafter10minsbycAMPenzymeimmunoassayAgonistactivityathumanrecombinantalpha-2AreceptorexpressedinPC12cellsassessedasinhibitionofforskolin-stimulatedintracellularcAMPaccumulationmeasuredafter10minsbycAMPenzymeimmunoassay,ChEMBL,229,1,2,3,2.4,Clc1cccc(c1NC1=NCCN1)Cl,nan
44292232,100760,0,None,1,3,Human,8.0,pEC50,=,8.0,Functional,Alpha-2Aadrenergicreceptoragonismmeasuredasabilitytoinhibitforskolin-stimulatedsynthesisofcAMPAlpha-2Aadrenergicreceptoragonismmeasuredasabilitytoinhibitforskolin-stimulatedsynthesisofcAMP,ChEMBL,222,3,1,3,2.2,CCC[C@H]1C2CCC(C2)[C@H]1NC1=NCCO1,10.1021/jm9905256
CHEMBL296660,100760,0,None,1,3,Human,8.0,pEC50,=,8.0,Functional,Alpha-2Aadrenergicreceptoragonismmeasuredasabilitytoinhibitforskolin-stimulatedsynthesisofcAMPAlpha-2Aadrenergicreceptoragonismmeasuredasabilitytoinhibitforskolin-stimulatedsynthesisofcAMP,ChEMBL,222,3,1,3,2.2,CCC[C@H]1C2CCC(C2)[C@H]1NC1=NCCO1,10.1021/jm9905256
11140345,199824,0,None,-12,5,Human,7.0,pEC50,=,7,Functional,AgonistpotencyatAlpha-2AadrenergicreceptorexpressedinCHOcellsAgonistpotencyatAlpha-2AadrenergicreceptorexpressedinCHOcells,ChEMBL,239,4,2,4,2.0,CSc1c(F)cccc1NCC1=NCCN1,10.1021/jm000542r
CHEMBL70692,199824,0,None,-12,5,Human,7.0,pEC50,=,7,Functional,AgonistpotencyatAlpha-2AadrenergicreceptorexpressedinCHOcellsAgonistpotencyatAlpha-2AadrenergicreceptorexpressedinCHOcells,ChEMBL,239,4,2,4,2.0,CSc1c(F)cccc1NCC1=NCCN1,10.1021/jm000542r
24906200,189908,0,None,-1,2,Human,6.0,pEC50,=,6,Functional,Agonistactivityathumanrecombinantadrenergicalpha2AreceptorexpressedinCHOcellsassessedasstimulationofextracellularacidificationAgonistactivityathumanrecombinantadrenergicalpha2AreceptorexpressedinCHOcellsassessedasstimulationofextracellularacidification,ChEMBL,328,5,1,3,4.5,c1ccc(-c2ccccc2OC(C2=NCCN2)c2ccccc2)cc1,10.1021/jm800250z
CHEMBL523048,189908,0,None,-1,2,Human,6.0,pEC50,=,6,Functional,Agonistactivityathumanrecombinantadrenergicalpha2AreceptorexpressedinCHOcellsassessedasstimulationofextracellularacidificationAgonistactivityathumanrecombinantadrenergicalpha2AreceptorexpressedinCHOcellsassessedasstimulationofextracellularacidification,ChEMBL,328,5,1,3,4.5,c1ccc(-c2ccccc2OC(C2=NCCN2)c2ccccc2)cc1,10.1021/jm800250z
11211035,84494,0,None,-1,2,Human,7.0,pEC50,=,7.0,Functional,Agonistactivityathumanadrenergicalpha-2AreceptorexpressedinCHOcellsassessedasextracellularacidificationbycytosensormicrophysiometryAgonistactivityathumanadrenergicalpha-2AreceptorexpressedinCHOcellsassessedasextracellularacidificationbycytosensormicrophysiometry,ChEMBL,284,4,1,3,3.3,CC(Oc1ccccc1-c1cccc(F)c1)C1=NCCN1,10.1021/jm0408215
CHEMBL223836,84494,0,None,-1,2,Human,7.0,pEC50,=,7.0,Functional,Agonistactivityathumanadrenergicalpha-2AreceptorexpressedinCHOcellsassessedasextracellularacidificationbycytosensormicrophysiometryAgonistactivityathumanadrenergicalpha-2AreceptorexpressedinCHOcellsassessedasextracellularacidificationbycytosensormicrophysiometry,ChEMBL,284,4,1,3,3.3,CC(Oc1ccccc1-c1cccc(F)c1)C1=NCCN1,10.1021/jm0408215
11211035,84494,0,None,-1,2,Human,7.0,pEC50,=,7.0,Functional,Agonisticpotencyathumanadrenergicalpha-2AreceptorexpressedinCHOcellsassessedasforskolin-inducedcAMPaccumulationAgonisticpotencyathumanadrenergicalpha-2AreceptorexpressedinCHOcellsassessedasforskolin-inducedcAMPaccumulation,ChEMBL,284,4,1,3,3.3,CC(Oc1ccccc1-c1cccc(F)c1)C1=NCCN1,10.1021/jm061487a
CHEMBL223836,84494,0,None,-1,2,Human,7.0,pEC50,=,7.0,Functional,Agonisticpotencyathumanadrenergicalpha-2AreceptorexpressedinCHOcellsassessedasforskolin-inducedcAMPaccumulationAgonisticpotencyathumanadrenergicalpha-2AreceptorexpressedinCHOcellsassessedasforskolin-inducedcAMPaccumulation,ChEMBL,284,4,1,3,3.3,CC(Oc1ccccc1-c1cccc(F)c1)C1=NCCN1,10.1021/jm061487a
10382537,199819,9,None,4,2,Human,7.9,pEC50,=,7.9,Functional,Alpha-2Aadrenergicreceptoragonisticpotencyasinhibitionofforskolin-stimulatedsynthesisofcyclicadenosinemonophosphateAlpha-2Aadrenergicreceptoragonisticpotencyasinhibitionofforskolin-stimulatedsynthesisofcyclicadenosinemonophosphate,ChEMBL,339,1,2,5,1.6,Ic1c(NC2=NCCN2)ccc2nccnc12,10.1016/0960-894X(95)00391-6
CHEMBL70676,199819,9,None,4,2,Human,7.9,pEC50,=,7.9,Functional,Alpha-2Aadrenergicreceptoragonisticpotencyasinhibitionofforskolin-stimulatedsynthesisofcyclicadenosinemonophosphateAlpha-2Aadrenergicreceptoragonisticpotencyasinhibitionofforskolin-stimulatedsynthesisofcyclicadenosinemonophosphate,ChEMBL,339,1,2,5,1.6,Ic1c(NC2=NCCN2)ccc2nccnc12,10.1016/0960-894X(95)00391-6
44371864,50819,0,None,2,3,Human,7.9,pEC50,=,7.9,Functional,Agonistactivityathumanadrenoceptoraplha2AexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysisAgonistactivityathumanadrenoceptoraplha2AexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysis,ChEMBL,246,5,1,3,2.6,CCc1cccc(CC)c1OC(C)C1=NCCN1,10.1016/j.bmc.2012.01.035
CHEMBL157955,50819,0,None,2,3,Human,7.9,pEC50,=,7.9,Functional,Agonistactivityathumanadrenoceptoraplha2AexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysisAgonistactivityathumanadrenoceptoraplha2AexpressedinCHOcellsassessedasrateofextracellularacidificationbycytosensormicrophysiometricanalysis,ChEMBL,246,5,1,3,2.6,CCc1cccc(CC)c1OC(C)C1=NCCN1,10.1016/j.bmc.2012.01.035
1960,2792,60,None,-26,13,Human,7.0,pEC50,=,7.0,Functional,Agonistactivityathumanrecombinantalpha2AadrenergicreceptorexpressedinCHOcellsassessedasinductionof[35S]GTPgammaSbindingafter60minsbyscintillationcountingAgonistactivityathumanrecombinantalpha2AadrenergicreceptorexpressedinCHOcellsassessedasinductionof[35S]GTPgammaSbindingafter60minsbyscintillationcounting,ChEMBL,169,2,4,4,0.1,NC[C@@H](c1ccc(c(c1)O)O)O,10.1016/j.bmc.2010.11.020
439260,2792,60,None,-26,13,Human,7.0,pEC50,=,7.0,Functional,Agonistactivityathumanrecombinantalpha2AadrenergicreceptorexpressedinCHOcellsassessedasinductionof[35S]GTPgammaSbindingafter60minsbyscintillationcountingAgonistactivityathumanrecombinantalpha2AadrenergicreceptorexpressedinCHOcellsassessedasinductionof[35S]GTPgammaSbindingafter60minsbyscintillationcounting,ChEMBL,169,2,4,4,0.1,NC[C@@H](c1ccc(c(c1)O)O)O,10.1016/j.bmc.2010.11.020
505,2792,60,None,-26,13,Human,7.0,pEC50,=,7.0,Functional,Agonistactivityathumanrecombinantalpha2AadrenergicreceptorexpressedinCHOcellsassessedasinductionof[35S]GTPgammaSbindingafter60minsbyscintillationcountingAgonistactivityathumanrecombinantalpha2AadrenergicreceptorexpressedinCHOcellsassessedasinductionof[35S]GTPgammaSbindingafter60minsbyscintillationcounting,ChEMBL,169,2,4,4,0.1,NC[C@@H](c1ccc(c(c1)O)O)O,10.1016/j.bmc.2010.11.020
CHEMBL1437,2792,60,None,-26,13,Human,7.0,pEC50,=,7.0,Functional,Agonistactivityathumanrecombinantalpha2AadrenergicreceptorexpressedinCHOcellsassessedasinductionof[35S]GTPgammaSbindingafter60minsbyscintillationcountingAgonistactivityathumanrecombinantalpha2AadrenergicreceptorexpressedinCHOcellsassessedasinductionof[35S]GTPgammaSbindingafter60minsbyscintillationcounting,ChEMBL,169,2,4,4,0.1,NC[C@@H](c1ccc(c(c1)O)O)O,10.1016/j.bmc.2010.11.020
DB00368,2792,60,None,-26,13,Human,7.0,pEC50,=,7.0,Functional,Agonistactivityathumanrecombinantalpha2AadrenergicreceptorexpressedinCHOcellsassessedasinductionof[35S]GTPgammaSbindingafter60minsbyscintillationcountingAgonistactivityathumanrecombinantalpha2AadrenergicreceptorexpressedinCHOcellsassessedasinductionof[35S]GTPgammaSbindingafter60minsbyscintillationcounting,ChEMBL,169,2,4,4,0.1,NC[C@@H](c1ccc(c(c1)O)O)O,10.1016/j.bmc.2010.11.020
44352207,18634,1,None,-1,3,Human,6.9,pEC50,=,6.9,Functional,Agonistactivityathumanadrenergicalpha-2AreceptorexpressedinCHOcellsassessedasextracellularacidificationbycytosensormicrophysiometryAgonistactivityathumanadrenergicalpha-2AreceptorexpressedinCHOcellsassessedasextracellularacidificationbycytosensormicrophysiometry,ChEMBL,266,4,1,3,3.1,CC(Oc1ccccc1-c1ccccc1)C1=NCCN1,10.1021/jm0408215
CHEMBL128168,18634,1,None,-1,3,Human,6.9,pEC50,=,6.9,Functional,Agonistactivityathumanadrenergicalpha-2AreceptorexpressedinCHOcellsassessedasextracellularacidificationbycytosensormicrophysiometryAgonistactivityathumanadrenergicalpha-2AreceptorexpressedinCHOcellsassessedasextracellularacidificationbycytosensormicrophysiometry,ChEMBL,266,4,1,3,3.1,CC(Oc1ccccc1-c1ccccc1)C1=NCCN1,10.1021/jm0408215
