ChEMBL ID,Receptor,Species,Purchasable,No. records,Assay type,Min.,Average,Max.,Unit,Mol. weight,Rot. Bonds,H don,H acc,LogP,Smiles,,,,,
CHEMBL467540,177905,0,None,234,2,Human,10.1,pEC50,=,10.1,Functional,AgonistactivityathumandopamineD3receptorexpressedinmouseATt-20cellsassessedasstimulationof[35S]GTPgammaSbindingAgonistactivityathumandopamineD3receptorexpressedinmouseATt-20cellsassessedasstimulationof[35S]GTPgammaSbinding,ChEMBL,475,8,1,6,4.8,CCCN(CCN1CCN(c2ccc(-c3ccccc3)cc2)CC1)C1CCc2nc(N)sc2C1,10.1021/jm701524h
24866612,188859,0,None,72,2,Human,10.1,pEC50,=,10.1,Functional,AgonistactivityathumandopamineD3receptorexpressedinmouseAtT-20cellsassessedasstimulationof[35S]GTPgammabindingAgonistactivityathumandopamineD3receptorexpressedinmouseAtT-20cellsassessedasstimulationof[35S]GTPgammabinding,ChEMBL,475,8,1,6,4.8,CCCN(CCN1CCN(c2ccc(-c3ccccc3)cc2)CC1)[C@H]1CCc2nc(N)sc2C1,10.1021/jm901184n
CHEMBL514885,188859,0,None,72,2,Human,10.1,pEC50,=,10.1,Functional,AgonistactivityathumandopamineD3receptorexpressedinmouseAtT-20cellsassessedasstimulationof[35S]GTPgammabindingAgonistactivityathumandopamineD3receptorexpressedinmouseAtT-20cellsassessedasstimulationof[35S]GTPgammabinding,ChEMBL,475,8,1,6,4.8,CCCN(CCN1CCN(c2ccc(-c3ccccc3)cc2)CC1)[C@H]1CCc2nc(N)sc2C1,10.1021/jm901184n
2,3181,17,None,2,7,Human,10.0,pEC50,=,10.0,Functional,AgonistactivityathumanD3receptorexpressedinHEK293cellsassessedasinhibitionofforskolin-inducedcAMPaccumulationafter4hrsbyluciferasereportergeneassayAgonistactivityathumanD3receptorexpressedinHEK293cellsassessedasinhibitionofforskolin-inducedcAMPaccumulationafter4hrsbyluciferasereportergeneassay,ChEMBL,219,2,1,2,2.0,CCCN1CCC[C@H]2[C@H]1Cc1cn[nH]c1C2,10.1039/C8MD00237A
54562,3181,17,None,2,7,Human,10.0,pEC50,=,10.0,Functional,AgonistactivityathumanD3receptorexpressedinHEK293cellsassessedasinhibitionofforskolin-inducedcAMPaccumulationafter4hrsbyluciferasereportergeneassayAgonistactivityathumanD3receptorexpressedinHEK293cellsassessedasinhibitionofforskolin-inducedcAMPaccumulationafter4hrsbyluciferasereportergeneassay,ChEMBL,219,2,1,2,2.0,CCCN1CCC[C@H]2[C@H]1Cc1cn[nH]c1C2,10.1039/C8MD00237A
CHEMBL240773,3181,17,None,2,7,Human,10.0,pEC50,=,10.0,Functional,AgonistactivityathumanD3receptorexpressedinHEK293cellsassessedasinhibitionofforskolin-inducedcAMPaccumulationafter4hrsbyluciferasereportergeneassayAgonistactivityathumanD3receptorexpressedinHEK293cellsassessedasinhibitionofforskolin-inducedcAMPaccumulationafter4hrsbyluciferasereportergeneassay,ChEMBL,219,2,1,2,2.0,CCCN1CCC[C@H]2[C@H]1Cc1cn[nH]c1C2,10.1039/C8MD00237A
56941366,105125,0,None,158,2,Human,10.0,pEC50,=,10,Functional,AgonistactivityathumandopamineD3receptorexpressedinCHOcellsassessedasstimulationof[35S]GTPgammaSbindingAgonistactivityathumandopamineD3receptorexpressedinCHOcellsassessedasstimulationof[35S]GTPgammaSbinding,ChEMBL,491,8,2,7,4.5,CCCN(CCN1CCN(c2ccc(-c3cccc(O)c3)cc2)CC1)[C@H]1CCc2nc(N)sc2C1,10.1021/jm401883v
CHEMBL3125990,105125,0,None,158,2,Human,10.0,pEC50,=,10,Functional,AgonistactivityathumandopamineD3receptorexpressedinCHOcellsassessedasstimulationof[35S]GTPgammaSbindingAgonistactivityathumandopamineD3receptorexpressedinCHOcellsassessedasstimulationof[35S]GTPgammaSbinding,ChEMBL,491,8,2,7,4.5,CCCN(CCN1CCN(c2ccc(-c3cccc(O)c3)cc2)CC1)[C@H]1CCc2nc(N)sc2C1,10.1021/jm401883v
681,1424,59,None,-2,11,Human,10.0,pEC50,=,10.0,Functional,AgonistactivityathumanGi/o-coupledD3receptorexpressedinHEK293Tcellsassessedasinhibitionofisoproterenol-inducedcAMPaccumulationpreincubatedfor15minsfollowedbyisoproterenoladditionbyGlosensor-basedluminescenceassayAgonistactivityathumanGi/o-coupledD3receptorexpressedinHEK293Tcellsassessedasinhibitionofisoproterenol-inducedcAMPaccumulationpreincubatedfor15minsfollowedbyisoproterenoladditionbyGlosensor-basedluminescenceassay,ChEMBL,153,2,3,3,0.6,NCCc1ccc(c(c1)O)O,10.1021/acs.jmedchem.9b01835
940,1424,59,None,-2,11,Human,10.0,pEC50,=,10.0,Functional,AgonistactivityathumanGi/o-coupledD3receptorexpressedinHEK293Tcellsassessedasinhibitionofisoproterenol-inducedcAMPaccumulationpreincubatedfor15minsfollowedbyisoproterenoladditionbyGlosensor-basedluminescenceassayAgonistactivityathumanGi/o-coupledD3receptorexpressedinHEK293Tcellsassessedasinhibitionofisoproterenol-inducedcAMPaccumulationpreincubatedfor15minsfollowedbyisoproterenoladditionbyGlosensor-basedluminescenceassay,ChEMBL,153,2,3,3,0.6,NCCc1ccc(c(c1)O)O,10.1021/acs.jmedchem.9b01835
947,1424,59,None,-2,11,Human,10.0,pEC50,=,10.0,Functional,AgonistactivityathumanGi/o-coupledD3receptorexpressedinHEK293Tcellsassessedasinhibitionofisoproterenol-inducedcAMPaccumulationpreincubatedfor15minsfollowedbyisoproterenoladditionbyGlosensor-basedluminescenceassayAgonistactivityathumanGi/o-coupledD3receptorexpressedinHEK293Tcellsassessedasinhibitionofisoproterenol-inducedcAMPaccumulationpreincubatedfor15minsfollowedbyisoproterenoladditionbyGlosensor-basedluminescenceassay,ChEMBL,153,2,3,3,0.6,NCCc1ccc(c(c1)O)O,10.1021/acs.jmedchem.9b01835
CHEMBL59,1424,59,None,-2,11,Human,10.0,pEC50,=,10.0,Functional,AgonistactivityathumanGi/o-coupledD3receptorexpressedinHEK293Tcellsassessedasinhibitionofisoproterenol-inducedcAMPaccumulationpreincubatedfor15minsfollowedbyisoproterenoladditionbyGlosensor-basedluminescenceassayAgonistactivityathumanGi/o-coupledD3receptorexpressedinHEK293Tcellsassessedasinhibitionofisoproterenol-inducedcAMPaccumulationpreincubatedfor15minsfollowedbyisoproterenoladditionbyGlosensor-basedluminescenceassay,ChEMBL,153,2,3,3,0.6,NCCc1ccc(c(c1)O)O,10.1021/acs.jmedchem.9b01835
DB00988,1424,59,None,-2,11,Human,10.0,pEC50,=,10.0,Functional,AgonistactivityathumanGi/o-coupledD3receptorexpressedinHEK293Tcellsassessedasinhibitionofisoproterenol-inducedcAMPaccumulationpreincubatedfor15minsfollowedbyisoproterenoladditionbyGlosensor-basedluminescenceassayAgonistactivityathumanGi/o-coupledD3receptorexpressedinHEK293Tcellsassessedasinhibitionofisoproterenol-inducedcAMPaccumulationpreincubatedfor15minsfollowedbyisoproterenoladditionbyGlosensor-basedluminescenceassay,ChEMBL,153,2,3,3,0.6,NCCc1ccc(c(c1)O)O,10.1021/acs.jmedchem.9b01835
24742011,93791,0,None,18,2,Human,9.9,pEC50,=,9.9,Functional,AgonistactivityathumancloneddopamineD3receptorexpressedinAtT-20cellsassessedasstimulationof[35S]GTP-gamma-SbindingAgonistactivityathumancloneddopamineD3receptorexpressedinAtT-20cellsassessedasstimulationof[35S]GTP-gamma-Sbinding,ChEMBL,393,7,1,4,3.8,CCCN(CCN1CCN(c2ccccc2)CC1)C1CCc2c(O)cccc2C1,10.1021/jm070860r
CHEMBL250552,93791,0,None,18,2,Human,9.9,pEC50,=,9.9,Functional,AgonistactivityathumancloneddopamineD3receptorexpressedinAtT-20cellsassessedasstimulationof[35S]GTP-gamma-SbindingAgonistactivityathumancloneddopamineD3receptorexpressedinAtT-20cellsassessedasstimulationof[35S]GTP-gamma-Sbinding,ChEMBL,393,7,1,4,3.8,CCCN(CCN1CCN(c2ccccc2)CC1)C1CCc2c(O)cccc2C1,10.1021/jm070860r
128,149,6,None,9,3,Human,9.9,pEC50,=,9.9,Functional,ActivityathumandopamineD3receptorexpressedinAtTcellsassessedasstimulationof[35S]GTPgammaSbindingActivityathumandopamineD3receptorexpressedinAtTcellsassessedasstimulationof[35S]GTPgammaSbinding,ChEMBL,247,5,1,2,3.4,CCCN(C1CCc2c(C1)cccc2O)CCC,10.1016/j.bmc.2009.04.031
172267,149,6,None,9,3,Human,9.9,pEC50,=,9.9,Functional,ActivityathumandopamineD3receptorexpressedinAtTcellsassessedasstimulationof[35S]GTPgammaSbindingActivityathumandopamineD3receptorexpressedinAtTcellsassessedasstimulationof[35S]GTPgammaSbinding,ChEMBL,247,5,1,2,3.4,CCCN(C1CCc2c(C1)cccc2O)CCC,10.1016/j.bmc.2009.04.031
CHEMBL273273,149,6,None,9,3,Human,9.9,pEC50,=,9.9,Functional,ActivityathumandopamineD3receptorexpressedinAtTcellsassessedasstimulationof[35S]GTPgammaSbindingActivityathumandopamineD3receptorexpressedinAtTcellsassessedasstimulationof[35S]GTPgammaSbinding,ChEMBL,247,5,1,2,3.4,CCCN(C1CCc2c(C1)cccc2O)CCC,10.1016/j.bmc.2009.04.031
17449900,138885,10,None,1,3,Human,9.7,pEC50,=,9.7,Functional,IntrinsicactivityagainstdopamineD3receptorassessedas[3H]thymidineuptakeinCHOcellsbymitogenesisassayIntrinsicactivityagainstdopamineD3receptorassessedas[3H]thymidineuptakeinCHOcellsbymitogenesisassay,ChEMBL,348,5,0,5,3.2,COc1ccccc1N1CCN(Cc2cnn(-c3ccccc3)c2)CC1,10.1016/j.bmcl.2006.02.075
CHEMBL379602,138885,10,None,1,3,Human,9.7,pEC50,=,9.7,Functional,IntrinsicactivityagainstdopamineD3receptorassessedas[3H]thymidineuptakeinCHOcellsbymitogenesisassayIntrinsicactivityagainstdopamineD3receptorassessedas[3H]thymidineuptakeinCHOcellsbymitogenesisassay,ChEMBL,348,5,0,5,3.2,COc1ccccc1N1CCN(Cc2cnn(-c3ccccc3)c2)CC1,10.1016/j.bmcl.2006.02.075
52941006,16884,0,None,208,2,Human,9.6,pEC50,=,9.6,Functional,AgonistactivityathumandopamineD3receptorexpressedinCHOcellsassessedasstimulationof[35S]GTPgammaSbindingAgonistactivityathumandopamineD3receptorexpressedinCHOcellsassessedasstimulationof[35S]GTPgammaSbinding,ChEMBL,469,8,1,4,5.5,CCCN(CCN1CCN(c2ccc(-c3ccccc3)cc2)CC1)C1CCc2c(O)cccc2C1,10.1016/j.bmc.2010.06.025
CHEMBL1254947,16884,0,None,208,2,Human,9.6,pEC50,=,9.6,Functional,AgonistactivityathumandopamineD3receptorexpressedinCHOcellsassessedasstimulationof[35S]GTPgammaSbindingAgonistactivityathumandopamineD3receptorexpressedinCHOcellsassessedasstimulationof[35S]GTPgammaSbinding,ChEMBL,469,8,1,4,5.5,CCCN(CCN1CCN(c2ccc(-c3ccccc3)cc2)CC1)C1CCc2c(O)cccc2C1,10.1016/j.bmc.2010.06.025
60148494,80366,0,None,446,2,Human,9.6,pEC50,=,9.6,Functional,AgonistactivityathumancloneddopamineD3receptorexpressedinCHOcellsby[35S]GTPgammaSbindingassayAgonistactivityathumancloneddopamineD3receptorexpressedinCHOcellsby[35S]GTPgammaSbindingassay,ChEMBL,466,7,2,6,3.2,CCCN(CCN1CCN(C(=O)c2cc3ccccc3[nH]2)CC1)[C@H]1CCc2nc(N)sc2C1,10.1021/jm300268s
CHEMBL2152747,80366,0,None,446,2,Human,9.6,pEC50,=,9.6,Functional,AgonistactivityathumancloneddopamineD3receptorexpressedinCHOcellsby[35S]GTPgammaSbindingassayAgonistactivityathumancloneddopamineD3receptorexpressedinCHOcellsby[35S]GTPgammaSbindingassay,ChEMBL,466,7,2,6,3.2,CCCN(CCN1CCN(C(=O)c2cc3ccccc3[nH]2)CC1)[C@H]1CCc2nc(N)sc2C1,10.1021/jm300268s
60165801,80365,0,None,446,2,Human,9.6,pEC50,=,9.6,Functional,AgonistactivityathumandopamineD3receptorexpressedinCHOcellsassessedasstimulationof[35S]GTPgammaSbindingafter60minsbyscintillationcountinganalysisAgonistactivityathumandopamineD3receptorexpressedinCHOcellsassessedasstimulationof[35S]GTPgammaSbindingafter60minsbyscintillationcountinganalysis,ChEMBL,466,7,2,6,3.2,CCCN(CCN1CCN(C(=O)c2cc3ccccc3[nH]2)CC1)C1CCc2nc(N)sc2C1,10.1016/j.bmc.2013.03.059
CHEMBL2152746,80365,0,None,446,2,Human,9.6,pEC50,=,9.6,Functional,AgonistactivityathumandopamineD3receptorexpressedinCHOcellsassessedasstimulationof[35S]GTPgammaSbindingafter60minsbyscintillationcountinganalysisAgonistactivityathumandopamineD3receptorexpressedinCHOcellsassessedasstimulationof[35S]GTPgammaSbindingafter60minsbyscintillationcountinganalysis,ChEMBL,466,7,2,6,3.2,CCCN(CCN1CCN(C(=O)c2cc3ccccc3[nH]2)CC1)C1CCc2nc(N)sc2C1,10.1016/j.bmc.2013.03.059
85470564,156141,0,None,37,2,Human,9.5,pEC50,=,9.5,Functional,AgonistactivityatrecombinanthumanCB1receptorexpressedinCHO-K1cellsassessedasincreaseincAMPaccumulationafter20minsbyHTRFassayAgonistactivityatrecombinanthumanCB1receptorexpressedinCHO-K1cellsassessedasincreaseincAMPaccumulationafter20minsbyHTRFassay,ChEMBL,540,9,2,5,5.5,NC(=O)c1cccc(-c2cccc(OC(=O)NCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)c2)c1,10.1021/acs.jmedchem.6b01578
CHEMBL4071240,156141,0,None,37,2,Human,9.5,pEC50,=,9.5,Functional,AgonistactivityatrecombinanthumanCB1receptorexpressedinCHO-K1cellsassessedasincreaseincAMPaccumulationafter20minsbyHTRFassayAgonistactivityatrecombinanthumanCB1receptorexpressedinCHO-K1cellsassessedasincreaseincAMPaccumulationafter20minsbyHTRFassay,ChEMBL,540,9,2,5,5.5,NC(=O)c1cccc(-c2cccc(OC(=O)NCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)c2)c1,10.1021/acs.jmedchem.6b01578
137633863,155945,0,None,12,2,Human,9.5,pEC50,=,9.5,Functional,AgonistactivityathumanDopamineD3receptorexpressedinHEK293TcellmembranescoexpressingGalphaoAincubatedfor30minsmeasuredafter75minsby[35S]GTPgammaSbindingassayAgonistactivityathumanDopamineD3receptorexpressedinHEK293TcellmembranescoexpressingGalphaoAincubatedfor30minsmeasuredafter75minsby[35S]GTPgammaSbindingassay,ChEMBL,423,9,1,8,3.1,COc1ccccc1N1CCN(CCCCOc2ccc3c(/C=N/O)cnn3c2)CC1,10.1021/acs.jmedchem.6b01857
CHEMBL4069145,155945,0,None,12,2,Human,9.5,pEC50,=,9.5,Functional,AgonistactivityathumanDopamineD3receptorexpressedinHEK293TcellmembranescoexpressingGalphaoAincubatedfor30minsmeasuredafter75minsby[35S]GTPgammaSbindingassayAgonistactivityathumanDopamineD3receptorexpressedinHEK293TcellmembranescoexpressingGalphaoAincubatedfor30minsmeasuredafter75minsby[35S]GTPgammaSbindingassay,ChEMBL,423,9,1,8,3.1,COc1ccccc1N1CCN(CCCCOc2ccc3c(/C=N/O)cnn3c2)CC1,10.1021/acs.jmedchem.6b01857
137633863,155945,0,None,12,2,Human,9.5,pEC50,=,9.5,Functional,AgonistactivityathumanDopamineD3receptorexpressedinHEK293TcellmembranescoexpressingGalphaoAincubatedfor30minsmeasuredafter75minsby[35S]GTPgammaSbindingassayAgonistactivityathumanDopamineD3receptorexpressedinHEK293TcellmembranescoexpressingGalphaoAincubatedfor30minsmeasuredafter75minsby[35S]GTPgammaSbindingassay,ChEMBL,423,9,1,8,3.1,COc1ccccc1N1CCN(CCCCOc2ccc3c(/C=N/O)cnn3c2)CC1,10.1021/acs.jmedchem.6b01857
CHEMBL4069145,155945,0,None,12,2,Human,9.5,pEC50,=,9.5,Functional,AgonistactivityathumanDopamineD3receptorexpressedinHEK293TcellmembranescoexpressingGalphaoAincubatedfor30minsmeasuredafter75minsby[35S]GTPgammaSbindingassayAgonistactivityathumanDopamineD3receptorexpressedinHEK293TcellmembranescoexpressingGalphaoAincubatedfor30minsmeasuredafter75minsby[35S]GTPgammaSbindingassay,ChEMBL,423,9,1,8,3.1,COc1ccccc1N1CCN(CCCCOc2ccc3c(/C=N/O)cnn3c2)CC1,10.1021/acs.jmedchem.6b01857
132578416,173084,0,None,-1,2,Human,9.5,pEC50,=,9.5,Functional,AgonistactivityathumanD3dopaminereceptorexpressedinCHOcellsby[35S]GTPgammaSbindingassayAgonistactivityathumanD3dopaminereceptorexpressedinCHOcellsby[35S]GTPgammaSbindingassay,ChEMBL,383,9,3,4,4.8,CCCN(CCCCCc1ccc(O)c(O)c1)[C@H]1CCc2c(O)cccc2C1,10.1016/j.bmc.2016.08.021
CHEMBL4538230,173084,0,None,-1,2,Human,9.5,pEC50,=,9.5,Functional,AgonistactivityathumanD3dopaminereceptorexpressedinCHOcellsby[35S]GTPgammaSbindingassayAgonistactivityathumanD3dopaminereceptorexpressedinCHOcellsby[35S]GTPgammaSbindingassay,ChEMBL,383,9,3,4,4.8,CCCN(CCCCCc1ccc(O)c(O)c1)[C@H]1CCc2c(O)cccc2C1,10.1016/j.bmc.2016.08.021
25256816,180865,0,None,-,1,Human,9.5,pEC50,=,9.5,Functional,AgonistactivityathumandopamineD3receptorexpressedindhfr-deficientCHOcellsassessedas[3H]thymidineincorporationAgonistactivityathumandopamineD3receptorexpressedindhfr-deficientCHOcellsassessedas[3H]thymidineincorporation,ChEMBL,407,7,0,4,3.7,COc1ccccc1N1CCN(CCCCN2CCCc3ccccc3C2=O)CC1,10.1016/j.bmcl.2010.12.083
CHEMBL477206,180865,0,None,-,1,Human,9.5,pEC50,=,9.5,Functional,AgonistactivityathumandopamineD3receptorexpressedindhfr-deficientCHOcellsassessedas[3H]thymidineincorporationAgonistactivityathumandopamineD3receptorexpressedindhfr-deficientCHOcellsassessedas[3H]thymidineincorporation,ChEMBL,407,7,0,4,3.7,COc1ccccc1N1CCN(CCCCN2CCCc3ccccc3C2=O)CC1,10.1016/j.bmcl.2010.12.083
9888555,164906,9,None,-,1,Human,9.4,pEC50,=,9.4,Functional,IntrinsicactivityinmitogenesisassayusingDopaminereceptorD3expressingCHOcellsIntrinsicactivityinmitogenesisassayusingDopaminereceptorD3expressingCHOcells,ChEMBL,423,8,1,5,4.2,COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccc3s2)CC1,10.1021/jm025558r
CHEMBL424294,164906,9,None,-,1,Human,9.4,pEC50,=,9.4,Functional,IntrinsicactivityinmitogenesisassayusingDopaminereceptorD3expressingCHOcellsIntrinsicactivityinmitogenesisassayusingDopaminereceptorD3expressingCHOcells,ChEMBL,423,8,1,5,4.2,COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccc3s2)CC1,10.1021/jm025558r
2,3181,17,None,2,7,Human,9.4,pEC50,=,9.4,Functional,AgonistactivityathumanGi/o-coupledD3receptorexpressedinHEK293Tcellsassessedasinhibitionofisoproterenol-inducedcAMPaccumulationpreincubatedfor15minsfollowedbyisoproterenoladditionbyGlosensor-basedluminescenceassayAgonistactivityathumanGi/o-coupledD3receptorexpressedinHEK293Tcellsassessedasinhibitionofisoproterenol-inducedcAMPaccumulationpreincubatedfor15minsfollowedbyisoproterenoladditionbyGlosensor-basedluminescenceassay,ChEMBL,219,2,1,2,2.0,CCCN1CCC[C@H]2[C@H]1Cc1cn[nH]c1C2,10.1021/acs.jmedchem.9b01835
54562,3181,17,None,2,7,Human,9.4,pEC50,=,9.4,Functional,AgonistactivityathumanGi/o-coupledD3receptorexpressedinHEK293Tcellsassessedasinhibitionofisoproterenol-inducedcAMPaccumulationpreincubatedfor15minsfollowedbyisoproterenoladditionbyGlosensor-basedluminescenceassayAgonistactivityathumanGi/o-coupledD3receptorexpressedinHEK293Tcellsassessedasinhibitionofisoproterenol-inducedcAMPaccumulationpreincubatedfor15minsfollowedbyisoproterenoladditionbyGlosensor-basedluminescenceassay,ChEMBL,219,2,1,2,2.0,CCCN1CCC[C@H]2[C@H]1Cc1cn[nH]c1C2,10.1021/acs.jmedchem.9b01835
CHEMBL240773,3181,17,None,2,7,Human,9.4,pEC50,=,9.4,Functional,AgonistactivityathumanGi/o-coupledD3receptorexpressedinHEK293Tcellsassessedasinhibitionofisoproterenol-inducedcAMPaccumulationpreincubatedfor15minsfollowedbyisoproterenoladditionbyGlosensor-basedluminescenceassayAgonistactivityathumanGi/o-coupledD3receptorexpressedinHEK293Tcellsassessedasinhibitionofisoproterenol-inducedcAMPaccumulationpreincubatedfor15minsfollowedbyisoproterenoladditionbyGlosensor-basedluminescenceassay,ChEMBL,219,2,1,2,2.0,CCCN1CCC[C@H]2[C@H]1Cc1cn[nH]c1C2,10.1021/acs.jmedchem.9b01835
137651936,156707,0,None,5,2,Human,9.4,pEC50,=,9.4,Functional,AgonistactivityathumanDopamineD3receptorexpressedinHEK293TcellmembranescoexpressingGalphaoAincubatedfor30minsmeasuredafter75minsby[35S]GTPgammaSbindingassayAgonistactivityathumanDopamineD3receptorexpressedinHEK293TcellmembranescoexpressingGalphaoAincubatedfor30minsmeasuredafter75minsby[35S]GTPgammaSbindingassay,ChEMBL,393,9,1,5,4.5,CCCN(CCCCOc1ccn2nccc2c1)[C@H]1CCc2c(O)cccc2C1,10.1021/acs.jmedchem.6b01857
CHEMBL4078348,156707,0,None,5,2,Human,9.4,pEC50,=,9.4,Functional,AgonistactivityathumanDopamineD3receptorexpressedinHEK293TcellmembranescoexpressingGalphaoAincubatedfor30minsmeasuredafter75minsby[35S]GTPgammaSbindingassayAgonistactivityathumanDopamineD3receptorexpressedinHEK293TcellmembranescoexpressingGalphaoAincubatedfor30minsmeasuredafter75minsby[35S]GTPgammaSbindingassay,ChEMBL,393,9,1,5,4.5,CCCN(CCCCOc1ccn2nccc2c1)[C@H]1CCc2c(O)cccc2C1,10.1021/acs.jmedchem.6b01857
137651936,156707,0,None,5,2,Human,9.4,pEC50,=,9.4,Functional,AgonistactivityathumanDopamineD3receptorexpressedinHEK293TcellmembranescoexpressingGalphaoAincubatedfor30minsmeasuredafter75minsby[35S]GTPgammaSbindingassayAgonistactivityathumanDopamineD3receptorexpressedinHEK293TcellmembranescoexpressingGalphaoAincubatedfor30minsmeasuredafter75minsby[35S]GTPgammaSbindingassay,ChEMBL,393,9,1,5,4.5,CCCN(CCCCOc1ccn2nccc2c1)[C@H]1CCc2c(O)cccc2C1,10.1021/acs.jmedchem.6b01857
